endotracheal tube (ett) aspirate|respiratory
urine clinical sample|urine
bronchoscopy tissue|respiratory
patient with bronchiectasis|respiratory
keratitis|other
copd patient|respiratory
anal abscess|skin
surgical secretion|other
fine needle aspirate|other
adult cystic fibrosis patient|respiratory
sputum sample from patient with non-cf bronchiectasis|respiratory
cornea of keratitis patient|other
fasciotomy fluid|skin
et tube|respiratory
foot wound swab|skin
sputum; late isolate from vap patient 2|respiratory
blood from septicemic patient|blood
sputum; early isolate from vap patient 3|respiratory
sputum; late isolate from vap patient 4|respiratory
sputum; late isolate from vap patient 3|respiratory
sputum; early isolate from vap patient 4|respiratory
sputum; late isolate from vap patient 1|respiratory
sputum; early isolate from vap patient 2|respiratory
sputum; early isolate from vap patient 1|respiratory
combat injury wound|skin
chest tube|respiratory
thigh|skin
cystic fibrosis airway|respiratory
blood culture of burn human patient|blood
skin wound of burn human patient|skin
urine from a patient wiht a urinary tract infection|urine
granulomatous lesion in lymph node|other
pancreas|other
foot burn|skin
other (peritoneal fluid)|other
clinical isolate from the blood of a 30 year old patient|blood
middle ear fluid sample|other
cerebrospinal fluid of a patient with meningitis|other
nasopharynx sample from healthy child at a day care|respiratory
sputum from a patient with pneumoniae|respiratory
wound by burn of the forearm|skin
pleural cavity|respiratory
other (cerebrospinal fluid)|other
other (vaginal swab)|female reproductive tract
other (fistula swab)|skin
other (biopsy material)|other
other (liquid abdomen)|other
other (aspirated tracheal)|respiratory
lower respiratory tract secrection (aspirated tracheal)|respiratory
other (foreskin swab)|other
thorax drainage|respiratory
other (ocular swab)|other
other (skin swab)|skin
wound secretion (wound)|skin
other (central venous catheter)|blood
other (urinary catheter)|urine
other (tissue)|other
other (cvp)|other
other (endodfluid)|other
other (bs)|other
other (percutaneous abscess drainage)|skin
other (intraabdominal abscess)|other
other (vascular prosthesis)|other
other (pancreas secretion)|other
other (skin)|skin
parotid gland|oral
auditory canal|respiratory
cerebrospinal fluid from patient with tuberculosis|other
saknas|unknown
bronchus|respiratory
ethnic koreans living in china|unknown
unknown (sputum maybe)|respiratory
65-years-old male patient|unknown
sputum smear|respiratory
sputum of 33 years old hiv+ female patient|respiratory
specimen|unknown
sputum from 11 year old male patient with diagnosed caseous pneumonia|respiratory
isolate|unknown
pleural biopsy|respiratory
cerebrospinal|other
bronchail|respiratory
pleura|respiratory
px colon|gastrointestinal
halscysta|unknown
sputum specimens|respiratory
lgl|unknown
retroper. abscess|other
csf + blood|blood
human (gastric tubing)|gastrointestinal
cerebrospinal fluid sample from tuberculosis patient|other
patient with tuberculosis|unknown
sputum from patient with secondary pulmonary tuberculosis|respiratory
vertebral biopsy|other
the strain was isolated from a sputum of a patient with pulmonary tuberculosis|respiratory
laboratory derivative|unknown
vitreous humor|other
naso/oropharynx|respiratory
cerebrospinal fluid from 13 month old female|other
abcess in patient|unknown
ankle wound|skin
back wound|skin
other (abdominal)|gastrointestinal
clean voided urine|urine
fluid (bone tissue)|other
tracheal secret.|respiratory
exudate (leg)|skin
diabetic foot|skin
sputum from 85 year old female|respiratory
tissue culture|other
intercostal tube site|respiratory
bron|respiratory
mediastinal fluid|other
mediastinal swab|respiratory
cornea secretion|other
blood, central line|blood
not recorded|unknown
university hospital of yamoussoukro|unknown
perihepatic fluid|other
pressure ulcer|skin
protected specimen brushes|other
bronchial washing fluid|respiratory
lab mutation of atcc 17978|unknown
ta|unknown
medical patient|unknown
small colon|gastrointestinal
severe trauma site bone|skin
surveillance culture|unknown
sputum and blood|respiratory
sterile tissue of foot|skin
lower respiratory tract|respiratory
venous catheter tip|blood
tibia/osteomyelitis of diabetes patient|skin
blood from a female with septicemia|blood
lumbosacral ulcer|skin
foley catheter|urine
urinary catheter|urine
iv line|unknown
patient39 sputum|respiratory
patient37 sputum|respiratory
patient41 sputum|respiratory
patient42 sputum|respiratory
patient43 sputum|respiratory
patient47 sputum|respiratory
patient48 sputum|respiratory
patient49 sputum|respiratory
patient50 sputum|respiratory
patient51 sputum|respiratory
patient52 sputum|respiratory
patient57 sputum|respiratory
patient56 sputum|respiratory
patient54 sputum|respiratory
throat sample|respiratory
pleural tube|respiratory
distal bronchial sample|respiratory
stoma swab|skin
catheter swab|urine
irrigation solution|unknown
venous duct|blood
ear secretions|other
skin damage|skin
hydrothorax|other
uroculture|urine
right leg muscle, right leg fascia, central venous catheter, dialysis catheter, surface of the left leg ulcer, and left lower leg|skin
nasotracheal aspiration|respiratory
scare|skin
tracheal tube|respiratory
urt|unknown
mini bronchoalveolar lavage|respiratory
endotracheal secretion|respiratory
chest wound|skin
toe nail|skin
urine, blood, lung|urine
abd wound|skin
fluid urethra|urine
secretion swab|other
suture material|skin
chest|respiratory
nasal mucosa|respiratory
eye plate|other
female infant ascitic fluid|other
female infant with primary ciliary dyskinesia|unknown
spine pressure sore|skin
post-op wound|skin
heel ulcer|skin
abdomen skin|skin
calf burn|skin
abscess sample|unknown
bronchoalveolar lavage of child cystic fibrosis patient|respiratory
pneumonia patient sputum|respiratory
bronchiectasis adult patient|respiratory
hip wound|skin
patient with keratitis|eye
bronchoalveolar lavage of cystic fibrosis patient|respiratory
surgical bandage|skin
clinical non cystic fibrosis|unknown
pressure sore|skin
child cystic fibrosis patient, cough swab|respiratory
child cystic fibrosis patient, groin|skin
adult male blood|blood
urine of adult cystic fibrosis patient|urine
infant rectum|gastrointestinal
bile specimen|gastrointestinal
urina|urine
an inpatient with liver failure|unknown
patient8 sputum|respiratory
peri-anal swab|skin
bronchioalveolar lavage|respiratory
nasotrach aspirate|respiratory
perianal|skin
blood culture from icu|blood
wound infection of a hospitalized patient|skin
nosocomial spread of war-related mdr-abc in a canadian civilian hospital with origin from soldier evacuated via landstuhl regional medical center|unknown
endotracheal secretion from a patient at hospital sultanah nur zahirah|respiratory
perineal isolate|female reproductive tract
isolated from a bone infection|other
patient at walter reed army medical center with a bloodstream infection|blood
csu|unknown
pleural drainage|respiratory
dental calculus from 1945-1950 human skeletal remains maintained in natural history museum|oral
patient10 sputum|respiratory
sputum-lungs|respiratory
patient16 sputum|respiratory
pus sample from 80 year old female patient who underwent repair of intertrochantric fracture|skin
pus sample of a 37 year old male patient with trauma|skin
blood from hospitalized patient|blood
draining sinus tract from infected lvad patient|other
the sputum of a pneumonia patient|respiratory
pharyngeal secretion|respiratory
protectide specimen brush|skin
tracheostomy tube|respiratory
lumbar puncture|spinal
osteosynthesis material|other
sepsis/hemoculture|blood
cystic fibrosis pediatric isolate|respiratory
surgical site|skin
other (peg)|other
wound secretion (stomach tissue)|skin
patient35 sputum|respiratory
skin abscess|skin
chronic prosthetic knee infection|other
mrsa isolate from 43 years old male|unknown
conjunctivae|other
pus axilla|skin
wound groin|skin
pus left axilla|skin
wound left foot|skin
milk sample|other
sputun of patients with cystic fibrosis|respiratory
pharynx from healthy child in daycare center|respiratory
laboratory mutant|unknown
nose secretion from patient with nose colonization|respiratory
usa: dallas texas|unknown
from patient with blood stream infection|blood
the wound exudate of bone fracture|skin
cyst|other
blood, clinical sample|blood
transtracheal aspirate fluid|respiratory
aspiration|unknown
peritoneum fluid|other
arthritis aspirate|other
osteomyelitis aspirate|other
bood|blood
subgaleal pus|skin
hospitalized patient nctr #51s|unknown
biopsy of vertebra|other
orthopedic infection|other
right groin|skin
stool of child with non-specific diarrhea|gastrointestinal
leg abcess|skin
pharyngeal exudate from child's pharynx|respiratory
vet hospital|unknown
abscess/wound|skin
pus (wound)|skin
compound fracture|skin
boil|skin
carbuncle|skin
hip joint|other
tissue sample|other
clinical sample, respiratory specimen|respiratory
clinical sample, pus|skin
hospital ward|unknown
swab from pus at scar|skin
tissue from foot|skin
nose (colonization)|respiratory
bacteraemia|blood
tricuspid valve, septal leaflet|Heart
tricuspid valve, anterior leaflet|other
childrens hosptial|unknown
patient with spinal infection|other
right hand palm swab|skin
blood culture (peripheral)|blood
body fluid from infection|other
abdominal drainage tube|peritoneal
worker from swine farm|non-human
omadacycline derivative isolate of staphylococcus aureus ms4|unknown
anterior nares|nasal
nose anterior|respiratory
purulent infected wound|skin
pus leg|skin
wound fluid|skin
bronchia|respiratory
urinary catether|urine
antonio pedro university hospital|unknown
right forehead swab|skin
tonsillar abscess|oral
clinical - gi sample; not stool|gastrointestinal
feces of a female patient with diarrhea|gastrointestinal
feces of patient with dysentery|gastrointestinal
stool of hus-patient|gastrointestinal
infant diarrheic stool|gastrointestinal
feces, human|gastrointestinal
tissue right toe|skin
abdominal wall abscess|skin
secretion sample|unknown
pus from 70 year old female|skin
bronchoaspirate sample|respiratory
urine, bladder (ub)|urine
urine from cystostomy|urine
urine sample from a 55-year-old female with chronic diarrhea|urine
feces from a 2-year old child with diarrhea|gastrointestinal
feces of a male patient with diarrhea|gastrointestinal
foot secretion|skin
rectal swab from 48-years-old man; collected in a university hospital from an outpatient|gastrointestinal
12-year-old female|unknown
24-year-old female|unknown
patient with bloody diarrhea|gastrointestinal
liver ascites|other
cases of diarrhea|gastrointestinal
stool from 1 year old male with acute diarrhea|gastrointestinal
descending colon|gastrointestinal
symptomatic patient|unknown
hus patient|unknown
derived from a feces isolated pathogen shigella sonnei strain|gastrointestinal
epidemic|unknown
fecal sample of a patient suffering from bloody diarrhea and abdominal pain|gastrointestinal
patient in hospital|unknown
chicken meat|non-human
walter reed collection. sansonetti, p. j., et al. (1982). "involvement of a plasmid in the invasive ability of shigella flexneri." infect immun 35(3): 852-860.|unknown
fistula fluid|other
finger wound|skin
furunculosis, st80 pvl carrier, family cluster ssti|skin
peg tube drainage|gastrointestinal
neck wound|skin
pericardic fluid|other
arthritis aspirates|joint
newborn nursery|unknown
penis|skin
bronch|respiratory
cutaneous abscess|skin
87 year-old patient|unknown
catheter-related sepsis|blood
pus/wound|skin
abcess|unknown
pus from patient with ssti; st30 pvl carrier|skin
abscess on lower extremity|skin
nasal colonization from patient at pediatric clinic with ssti|respiratory
cervical secretion|female reproductive tract
urine (nephrostomy)|urine
blood of a patient in the pediatric ward of hospital sultanah nur zahirah|blood
pus of a patient in the general ward of hospital sultanah nur zahirah|skin
bronchoalveolar aspirate|respiratory
respiratory culture|respiratory
corneal pus|other
wd|unknown
femural surgical wound|skin
right femur|other
nephrostomy tube|unknown
a 34-year-old patient with 90% trunk steam burned|skin
abdominal gauze|skin
excreta|gastrointestinal
hepatic abscesses|other
human (blood)|blood
human- mung bean-outbreak|unknown
urine (venous catheter)|urine
end of the catheter|urine
patient5 sputum|respiratory
patient7 sputum|respiratory
drainage of fluid|other
stool/rectal swab|gastrointestinal
tracheostomy aspirate|respiratory
surgical site infection|skin
oral cavity pus|oral
puncture liquid|unknown
drain liquid|other
anal sample|gastrointestinal
nasal swab from a 10 day old extremely preterm born neonate suffering from respiratory distress|respiratory
bodyfluid|other
rough type phage-resistant strain derived from klebsiella pneumoniae k7|unknown
subclavian catheter|blood
sputum, eravacycline derivative isolate of klebsiella pneumoniae ekp30|respiratory
primary bloodstream infection|blood
vitreous fluid from young man|other
nasal swab from moderately born preterm neonate admitted to the sick neonatal care unit with respiratory distress|respiratory
intraabdominal abscess|unknown
ur ileal lp|gastrointestinal
abscess, pelvic|female reproductive tract
urine blad|urine
urine kidney asp|urine
urine ileal lp|unknown
ur kidney asp|urine
separated from patient's sputum|respiratory
central nervous system|other
blood, liver abscess|blood
stool from preterm neonate|gastrointestinal
trachaeal secretion|respiratory
patient4 sputum|respiratory
knee infection|skin
surgical drain surveillance|unknown
wound, pus|skin
wound secretion (swab)|skin
wound secretion (abscess)|skin
other (swab skin catheter)|skin
other (tdrain)|other
other (biopsy)|other
wound secretion (genital discharge)|female reproductive tract
blood (catheter tip)|blood
other (swab)|other
other (ulcer)|skin
other (nasal)|respiratory
other (u)|other
other (bal)|unknown
other (exudate)|other
human, broncho-alveolar lavage|respiratory
peritoneal dialysis fluid (pdf)|other
intracranial infection|other
bed sheets|other
hospital-2, op, stool #2|gastrointestinal
hospital-2, icu, urine #39|urine
hospital-1, icu, urine sample #45|urine
hospital-1, icu, urine sample #31|urine
hospital-2, op, stool #6|gastrointestinal
rectal, surveillance program|gastrointestinal
hospital-2, icu, urine #7|urine
stool from adult|gastrointestinal
brochoalveolar lavage|respiratory
nasal secretion|respiratory
granulation tissue|skin
abdominal cavity apostem|other
blood from patient with community-acquired emphysematous osteomyelitis|blood
blie|unknown
clinical samples|unknown
human (hospitalized)-outbreak|unknown
endobronchial swab|respiratory
abdominal drain tube|abdominal
thigh tissue|skin
airway specimen|respiratory
ear secretion|other
patient room|unknown
bile fluid|gastrointestinal
sputum from patient with respiratory tract infection|respiratory
soldier combat wound|skin
clinical urine culture|urine
blood of 26-month child with malaria and anemia|blood
hospitalised patient|unknown
catheter urine, neurosurgery|urine
blood, gastroenterology|blood
damaged skin|skin
transport medium|unknown
urine from syrian refugee|urine
infant 1 dol 25 gut|gastrointestinal
feces of food-borne disease patients|gastrointestinal
seafood|other
ascitic liquid|other
purchased from crucell, miami lake, fl as prescribed typhoid vaccine vivotif capsule|oral
subhepatic aspirate|other
derived from clinical isolate atcc 14028|unknown
carrier foodhandler|unknown
well water|non-human
stool sample from salmonellosis patient|gastrointestinal
stool specimen of a diarrheic patient admitted to a hospital in hong kong|gastrointestinal
stool sample from patient with gastroenteritis|gastrointestinal
typhoid carrier|unknown
human-stool|gastrointestinal
environment contaminated by homo sapiens patients|unknown
femoral bone|other
smooth type phage-resistant strain derived from k. pneumoniae k7|unknown
exsudates|other
pancreatic fluid|other
sacral swab|skin
pig-tail ureteric stent|urine
patient urine|urine
peritoneal secretion|other
broncheal washing|respiratory
brocheal washing|respiratory
abdominal clot|other
diaphragm tissue|other
sacral ulcer swab|skin
intra-abdominal drainage|other
penrose upper abdomen|unknown
gall|gastrointestinal
bladder catheter|urine
decubitus|skin
72-year-old male with cerebral infarction after colon carcinoma resection|gastrointestinal
purulent material|skin
spontaneous mutant of kp1099 selected on meropenem/vaborbactam, both at 8 mg/l|unknown
endocervical swab|female reproductive tract
intracerebral material|other
liver drainage|other
penile discharge|female reproductive tract
neck|skin
site of inflammation in burn patient|skin
abdominal drain fluid|unknown
blood specimen|blood
cvc|blood
pus swab (trachea)|respiratory
abdominal swab|gastrointestinal
pus swab from leg|skin
patient36 sputum|respiratory
patient33 sputum|respiratory
humeral stem explant|other
gastric antrum patient476|gastrointestinal
forehead|skin
candida albicans sc5314 culture|unknown
infant 2 dol 14 oral|oral
biopsy from indigenous australian|skin
original pmss1 isolate from gastric biopsy; hp tdt strain derived in amieva lab|gastrointestinal
original pmss1 isolate from gastric biopsy; hp gfp strain derived in amieva lab|gastrointestinal
gastric corpus patient476|gastrointestinal
gastric corpus patient479|gastrointestinal
gastric corpus patient19|gastrointestinal
gastric fundus patient21|gastrointestinal
gastric antrum patient25|gastrointestinal
gastric corpus patient169|gastrointestinal
gastric corpus patient381|gastrointestinal
gastric fundus patient381|gastrointestinal
gastric antrum patient479|gastrointestinal
breast implant wound fluid of a 71-year old female patient with clinical symptoms consistent with brucellosis|other
gastrointestinal sample from 4 month old boy with bloody diarrhea|gastrointestinal
gastrointestinal sample from 13 year old girl with watery diarrhea, fever, vomiting and abdominal pain, dehydration (coinfection with s. enteritidis)|gastrointestinal
gastrointestinal sample from 1 year old boy with bloody diarrhea, fever, vomiting and dehydration|gastrointestinal
42-year old female|unknown
biospy sample from patient|skin
asymptomatic santal ethnic minority patient|unknown
patient with gastritis|gastrointestinal
gastric antrum sample from patient|gastrointestinal
male cancer patient|unknown
41 year old male suffering from gastric malt lymphoma|gastrointestinal
nasophyrangeal|respiratory
nasopharyngeal aspirate|respiratory
post nasal swab|respiratory
throat swabs|respiratory
blood from a patient with community-acquired native valve endocarditis|blood
sera|blood
clinical isolation|unknown
prosthetic heart valve|other
elbow abcess|skin
articular hematoma (hip)|other
aortic anevrysm|other
finger scar|skin
subcutanneous abcess, hip prosthesis|skin
left elbow abcess|skin
left thigh abcess|skin
bronchoalveolar lavage, patient with a sporadic case|respiratory
bronchoalveolar lavage, a patient with a sporadic case|respiratory
respiratory tract secretions|respiratory
lung isolate|respiratory
unknown tissue|unknown
alveolar washing liquid|respiratory
lumbar cerebrospinal fluid|other
human infected knee prosthesis|skin
lung biopsy of a patient with chronic destructive pneumonia|respiratory
l_index|unknown
cubital_fossa|skin
l_thumb|skin
r_thumb|skin
toeweb|skin
r_cheek|oral
r_nares|respiratory
soft tissue aspirate from adult|skin
cerebrospinal fluid from newborn|other
male nares|respiratory
right pre-incision non-operative|skin
pharyngeal exudade|respiratory
skin and mucous membranes|skin
blood and central venous catheter|blood
sewer|other
stool sample from patient (carrier)|gastrointestinal
uretral sample|urine
lebanon|unknown
dta|unknown
blood and wound|skin
pleural aspirate|respiratory
rectal screen|gastrointestinal
sptum|respiratory
control|unknown
wound pus|skin
nephretic drain fluid|urine
almada, portugal|unknown
aborted_material|female reproductive tract
ready to eat mixed salad leaves (obtained from supermarket)|other
pupenda|female reproductive tract
femorotibial joint|other
vaginal swab of female|female reproductive tract
aspirate, jp drain|other
pulmonary sample|respiratory
bronchioles|respiratory
fetal blood|blood
aborted fetus|female reproductive tract
human blood sporadic|blood
blood and lung culture|blood
placental swab|female reproductive tract
pleural swab|respiratory
arteriovenous shunt site|other
wound drain|skin
capd fluid|peritoneal
redivac fluid|other
axilla swab|skin
swabbed skin lesions or skin biopsy|skin
blood of a chinese 52-year-old male suffering from acute suppurative cholangitis|blood
rectasl swab|gastrointestinal
endoscope, bal|gastrointestinal
cholera patient stool sample|gastrointestinal
stool from clinical sample|gastrointestinal
patient with cholera-like diarrhea|gastrointestinal
stool sample from patient with cholera|gastrointestinal
stool from a russian tourist who visited india in 2010|gastrointestinal
stool of patient with cholera|gastrointestinal
clinical isolate from adult patient|unknown
passed stool|gastrointestinal
stool sample from a patient with cholera|gastrointestinal
maumee river|non-human
42.98 n 47.50 e|unknown
42.98 n 47.30 e|unknown
43.35 n 46.64 e|unknown
42.30 n 47.04 e|unknown
stool of the patient|gastrointestinal
rectal swab culture|gastrointestinal
blood from male twin|blood
urine, oncology|urine
blood from female twin|blood
soft tissue wound|skin
perianal region|skin
vaginal rectal screen|female reproductive tract
infected foot|skin
female genital|female reproductive tract
placenta fetal side|female reproductive tract
blood-csf|other
infant 2 dol 6 gut|gastrointestinal
oyster|non-human
shrimp|non-human
human with diarrhea assosiated with seafood cunsumption, quarantine station kansai airport|gastrointestinal
sample from a sick person|unknown
urine, icu|urine
post-mortem lung|respiratory
penial swab|other
sputum of 54-year-old male with acute myelocytic leukemia complicate by severe pneumonia|respiratory
intestinal bacterial flora of a healthy man|gastrointestinal
foot swap|skin
nasal discharge|respiratory
japan|unknown
north queensland,australia|unknown
denmark|unknown
female gastric cancer patient|gastrointestinal
a gastroscopic antral biopsy specimen|gastrointestinal
gastroscopic antral biopsy from a patient with chronic gastritis and nephritis|gastrointestinal
gastric tissue biospy sample from patient|gastrointestinal
gastric antrum of patient with gastric cancer|gastrointestinal
oita, japan|unknown
gastric biopsy sample|gastrointestinal
gastric mucasa|gastrointestinal
korean infant|unknown
feces from a healthy adult|gastrointestinal
acne affected area on cheek of male with moderate acne|skin
feces of healthy centenarian|gastrointestinal
oropharyngeal swasb of pharynx|oral
umbilical wound|skin
punction|unknown
scottish heroin user|unknown
cutaneous anthrax patient|skin
child cutaneous anthrax|skin
infant 2 dol 27 gut|gastrointestinal
pulmonary fluid|respiratory
parotidectomy|other
urinary infection|urine
surgical wound (abdomen)|skin
pus (rectal swab)|gastrointestinal
pharyngeal secretions|respiratory
healthy woman, from sebeceous gland on nose|skin
sebaceous gland in acne affected area on nose of male with moderate acne|skin
bronchial sample from a male patient with chronic obstructive pneumonia|respiratory
wound right shoulder skin non-operative|skin
tissue shoulder right humeral membrane no. 1|skin
wound right shoulder explant stem|skin
tissue right shoulder suture|skin
wound right shoulder operative|skin
wound left shoulder skin non operative|skin
wound right shoulder skin operative|skin
wound right shoulder non operative|skin
wound right shoulder operative pre incision|skin
wound right shoulder glenoid explant|skin
wound left shoulder non operated pre incision|skin
cement|other
capsule|unknown
tissue superficial humeral membrane and suture|skin
wound left skin swab|skin
shoulder tissue (suture)|skin
sebaceous gland in acne affected area on cheek of male with severe acne|skin
shoulder tissue (collar membrane)|skin
pus, osteomyelitis|other
wound left shoulder skin|skin
wound skin left shoulder non operational|skin
wound skin right shoulder eswab|skin
tissue left shoulder humeral membrane|skin
tissue left shoulder|skin
tissue shoulder humeral membrane|skin
tissue left shoulder glenoid membrane|skin
wound right shoulder superficial skin|skin
tissue left glenoid|skin
tissue left humeral|skin
tissue left humeral bone|skin
tissue right humeral membrane|skin
bile drainage|gastrointestinal
saliva from oral cavity|oral
endocervix|female reproductive tract
human clinical sample: ulcer|skin
human feces (woman, 60 years old)|gastrointestinal
vietnamese human feces|gastrointestinal
intestine of an adult|gastrointestinal
stool material|gastrointestinal
baby stool|gastrointestinal
breast of healthy woman|other
gut biopsy|gastrointestinal
blood from neonate|blood
sore swab|skin
perfusion fluid|other
rectal mucose|gastrointestinal
tracheal secretion isolated from an uncertain age woman|respiratory
urine from hospitalized patient|urine
haematoma gall bladder|gastrointestinal
hand drainage|skin
human gi tract|gastrointestinal
axillary lesion|skin
human ulcer clinical sample|skin
patient believed to have been infected in guatemala|unknown
lymph node of a patient with oculo-glandular tularemia|other
pus from skin abscess on forehead of 72-year-old male|skin
male|unknown
urogenital|unknown
urethral swab from a young heterosexual male from denmark|urine
culture maintained at the university of virginia|unknown
urine a married man with urethral purulent discharge and dysuria|urine
urine from a single man with urethral purulent discharge and dysuria|urine
c ra bjh|unknown
m oids|unknown
cwdanst|unknown
human feces (woman, 24 years old)|gastrointestinal
vagina of healthy woman|female reproductive tract
brain abscess fluid|other
aspirate, left breast|other
periotenial fluid from infant with neciii|other
throat of asymptomatic infant|respiratory
throat from infant wth necii|respiratory
infant with neci|unknown
conjunctivae of infant with necii|other
feces from infant with digestive problems|gastrointestinal
throat from infant with necii|respiratory
trachea from infant with septicemia|respiratory
trachea from infant with necii|respiratory
skin from infant with necii|skin
feces from infant with neci|gastrointestinal
other (capd)|other
other (gall bladder)|other
dentin-pulp|oral
tibia|skin
healthy newborn fecal sample|gastrointestinal
drainage, left groin|skin
wound, drain right lower quadrant|skin
peripherally inserted central catheter|blood
art line|blood
soils|other
blood sample taken during an outbreak of pneumonic plague in trujillo|blood
human clinical sample (fatal pneumonic plague)|respiratory
other (phanrynx swab)|respiratory
other (cervix)|female reproductive tract
other (feces)|gastrointestinal
middle ear fluid|other
lung tissues|respiratory
patient with otitis media|other
dr arnold smith|unknown
urine from urinary tract|urine
diabetic foot ulcer|skin
patient32 sputum|respiratory
blood culture of newborn with neonatal bacterimia|blood
infection secondary to perforated appendicitis|gastrointestinal
drain from toe infection|skin
hera general hopsital, patient|unknown
upec|urine
urine sample from patient with pyrexia of unknown origin|urine
urinary isolate due to clinical urinary tract infection in a young hospitalized boy|urine
1-year-old male|unknown
95-year-old female|unknown
wound, right thigh|skin
cerebrospinal fluid from patient with neonatal meningitis|other
isolate from a young female with long term asymptomatic bacteriuria (abu)|urine
newborn blood culture|blood
woman with cystitis|urine
fascia from patient following surgery|skin
surveillance swab - groin|skin
liver abscess pus drainage|other
cathether|urone
bedsore|skin
tracheostoma|respiratory
bronchoscopy secretion|respiratory
urine (catheter)|urine
endotracheal|respiratory
stethoscope|other
endotracheal aspirates|respiratory
bronchoalveolar wash|respiratory
coccygeal isolate|skin
colostomy|gastrointestinal
conjuctiva|other
catheter (blood)|blood
broncheal fluid|respiratory
post-colorectal surgical infection|gastrointestinal
rectal swab from college student|gastrointestinal
blood sample from patient hospitalized in intensive care unit (icu)|blood
cellulitis|skin
wound site|skin
throat carriage|respiratory
apsgn|skin
skin, soft tissue, stss|skin
sepsis (no localising source), stss|blood
foot lesion|skin
soft tissue infection|other
blood from scarlet fever outbreak|blood
impetigo lesion|skin
facial cutaneous|skin
wound (not sterile)|skin
tissue from tooth extraction|oral
otitis media|other
pharyngeal|respiratory
abscess (lymph node)|other
diabetic wound|skin
abscess (retropharyngeal)|oral
postoperative wound infection|skin
infected nail well|skin
patient with diabetic ulcer|skin
swab throat|respiratory
vaginal cavity|female reproductive tract
human body|unknown
human infected wound|skin
nonsterile tissues such as skin|skin
sanger centre via imperial college|unknown
artificial construct derived from epec e2348/69 variety 2|unknown
vasculated blood of an human|blood
vagina/urine|unknown
respiratory airways|respiratory
blood sample from a 79 year old woman who was hospitalized in intensive care unit(icu)|blood
blood sample from a 70 year old man who was hospitalized in general ward|blood
79-year-old female|unknown
patient11 sputum|respiratory
blood sample from a 38 year old man who was hospitalized in icu|blood
blood sample from a 59 year old woman who was hospitalized in icu|blood
blood sample from a 32 year old man who was hospitalized in icu|blood
blood sample from a 83 year old man who was hospitalized in icu|blood
blood sample from a 68year old woman who was hospitalized in icu|blood
blood sample from a 46 year old man who was hospitalized in icu|blood
blood sample from a 45 year old woman who was hospitalized in icu|blood
wound sample|skin
cerebral-spinal fluid|other
generated in lab from atcc 17979|unknown
patient55 sputum|respiratory
patient53 sputum|respiratory
patient61 sputum|respiratory
patient9 sputum|respiratory
patient15 sputum|respiratory
blood sample from a 70 year old woman who was hospitalized in icu|blood
patient17 sputum|respiratory
patient13 sputum|respiratory
patient18 sputum|respiratory
patient19 sputum|respiratory
patient21 sputum|respiratory
patient20 sputum|respiratory
patient23 sputum|respiratory
patient22 sputum|respiratory
patient24 sputum|respiratory
patient27 sputum|respiratory
patient28 sputum|respiratory
patient26 sputum|respiratory
patient30 sputum|respiratory
patient31 sputum|respiratory
blood sample from a 82 year old woman who was hospitalized in icu|blood
blood sample from a 88 year old man who was hospitalized in icu|blood
blood sample from a 45 year old man who was hospitalized in icu|blood
blood sample from a 56 year old woman who was hospitalized in icu|blood
blood sample from a 66 year old man who was hospitalized in icu|blood
blood sample from a 26 year old man who was hospitalized in icu|blood
blood sample from a 17 year old man who was hospitalized in icu|blood
blood sample from a 55 year old man who was hospitalized in genral ward|blood
blood sample from a 99 year old man who was hospitalized in icu|blood
blood sample from a 40 year old woman who was hospitalized in icu|blood
blood sample from a 54 year old man who was hospitalized in icu|blood
blood sample from a 58 year old woman who was hospitalized in icu|blood
blood sample from a 59 year old man who was hospitalized in icu|blood
blood sample from a 39 year old man who was hospitalized in icu|blood
blood sample from a 57 year old man who was hospitalized in icu|blood
blood sample from a 48 year old man who was hospitalized in icu|blood
blood sample from a 69 year old woman who was hospitalized in icu|blood
blood sample from a 74year old man who was hospitalized in icu|blood
blood sample from a 61 year old man who was hospitalized in icu|blood
blood sample from a 24 year old woman who was hospitalized in icu|blood
blood sample from a 68 year old man who was hospitalized in icu|blood
blood sample from a 72 year old man who was hospitalized in icu|blood
blood sample from a 76 year old man who was hospitalized in icu|blood
blood sample from a 36 year old woman who was hospitalized in icu|blood
blood sample from a 41 year old woman who was hospitalized in icu|blood
blood sample from a 82 year old man who was hospitalized in icu|blood
blood sample from a 72 year old woman who was hospitalized in icu|blood
blood sample from a 77 year old man who was hospitalized in icu|blood
blood sample from a 79 year old man who was hospitalized in general ward|blood
blood sample from a 67 year old woman who was hospitalized in icu|blood
blood sample from a 52 year old man who was hospitalized in icu|blood
blood sample from a 42 year old man who was hospitalized in icu|blood
blood sample from a 70 year old man who was hospitalized in icu|blood
blood sample from a 50 year old woman who was hospitalized in icu|blood
1-year-old female|unknown
urine, urology|urine
infant 2 dol 19 gut|gastrointestinal
throat swab (tonsillitis)|respiratory
patient cf7 cystic fibrosis lung|respiratory
environment|other
patient with meliodosis|unknown
blood sample from patient|blood
neck abscess|skin
wound swab pus|skin
blood and urine|blood
laboratory acquired infection|unknown
enteritis|gastrointestinal
vein blood|blood
human - smoked mussel outbreak|other
necrotizing tonsils|respiratory
throat swab (meningitis)|respiratory
blood (pregnant woman)|blood
