centroid_75,classification
ERR10897726.sbin.1_00640,VMGC
ERR10897726.sbin.1_00641,Mixed
ERR10897726.sbin.1_00649,Mixed
ERR10897726.sbin.1_00650,Mixed
ERR10897726.sbin.1_00651,Mixed
ERR10897726.sbin.1_00716,Mixed
ERR10897726.sbin.1_00729,Mixed
ERR10897726.sbin.1_00752,Mixed
ERR10897726.sbin.1_00835,Mixed
ERR10897726.sbin.1_00836,Mixed
ERR10897726.sbin.1_00837,Mixed
ERR10897726.sbin.1_00872,Mixed
ERR10897726.sbin.1_00988,Mixed
ERR10897726.sbin.1_01018,Mixed
ERR10897726.sbin.1_01138,Mixed
ERR10897726.sbin.1_01274,Mixed
ERR10897726.sbin.1_01332,Mixed
ERR10897726.sbin.1_01414,Mixed
ERR10897726.sbin.1_01476,Mixed
ERR10897726.sbin.1_01610,VMGC
ERR10897726.sbin.1_01640,Mixed
ERR10897726.sbin.1_01662,Mixed
ERR10897726.sbin.1_01663,Mixed
ERR10897726.sbin.1_01675,Mixed
ERR10897726.sbin.1_01689,Mixed
ERR10897726.sbin.1_01761,Mixed
ERR10897726.sbin.1_01792,Mixed
ERR10897726.sbin.1_01811,Mixed
ERR10897727.mbin.1_00071,Mixed
ERR10897727.mbin.1_00072,Mixed
ERR10897727.mbin.1_00143,Mixed
ERR10897727.mbin.1_00526,Mixed
ERR10897727.mbin.1_00532,Mixed
ERR10897727.mbin.1_01211,Mixed
ERR10897727.mbin.1_01212,Mixed
ERR10897727.mbin.1_01213,Mixed
ERR10897727.mbin.1_01217,VMGC
ERR10897727.mbin.1_01328,Mixed
ERR10897727.mbin.1_01329,Mixed
ERR10897727.mbin.1_01459,Mixed
ERR10897727.mbin.1_01460,Mixed
ERR10897727.mbin.1_01461,Mixed
ERR10897727.sbin.6_00499,Mixed
ERR10897727.sbin.6_00517,Mixed
ERR10897727.sbin.6_00528,Mixed
ERR10897727.sbin.6_00539,Mixed
ERR10897727.sbin.6_00544,Mixed
ERR10897727.sbin.6_00545,Mixed
ERR10897727.sbin.6_00547,Mixed
ERR10897727.sbin.6_00548,Mixed
ERR10897727.sbin.6_00549,Mixed
ERR10897727.sbin.6_00863,Mixed
ERR10897727.sbin.6_00864,Mixed
ERR10897727.sbin.6_00948,Mixed
ERR10897727.sbin.6_00949,Mixed
ERR10897727.sbin.6_00953,Mixed
ERR10897734.mbin.3_00267,Mixed
ERR10897734.mbin.3_00329,Mixed
ERR10897734.mbin.3_00649,VMGC
ERR10897734.mbin.3_00752,Mixed
ERR10897734.sbin.1_00049,Mixed
ERR10897734.sbin.1_00050,Mixed
ERR10897734.sbin.1_00052,Mixed
ERR10897734.sbin.1_00053,Mixed
ERR10897734.sbin.1_00054,Mixed
ERR10897734.sbin.1_00055,Mixed
ERR10897734.sbin.1_00191,Mixed
ERR10897734.sbin.1_00469,Mixed
ERR10897734.sbin.1_00500,Mixed
ERR10897734.sbin.1_00957,Mixed
ERR10897742.mbin.5_00166,Mixed
ERR10897742.mbin.5_00401,Mixed
ERR10897742.mbin.5_00532,Mixed
ERR10897742.mbin.5_00533,Mixed
ERR10897742.mbin.5_00534,Mixed
ERR10897742.mbin.5_00536,Mixed
ERR10897742.mbin.5_00541,Mixed
ERR10897742.mbin.5_00542,Mixed
ERR10897742.mbin.5_00547,Mixed
ERR10897742.mbin.5_00548,Mixed
ERR10897742.mbin.5_00550,Mixed
ERR10897742.mbin.5_00551,Mixed
ERR10897742.mbin.5_00552,Mixed
ERR10897742.mbin.5_00553,Mixed
ERR10897742.mbin.5_00554,Mixed
ERR10897742.mbin.5_00555,Mixed
ERR10897742.mbin.5_00557,Mixed
ERR10897742.mbin.5_00558,Mixed
ERR10897742.mbin.5_00559,Mixed
ERR10897742.mbin.5_00568,Mixed
ERR10897742.mbin.5_00573,Mixed
ERR10897742.mbin.5_00577,Mixed
ERR10897742.mbin.5_00578,Mixed
ERR10897742.mbin.5_00580,Mixed
ERR10897742.mbin.5_00583,Mixed
ERR10897742.mbin.5_00584,Mixed
ERR10897742.mbin.5_00586,Mixed
ERR10897742.mbin.5_00588,Mixed
ERR10897742.mbin.5_00589,Mixed
ERR10897742.mbin.5_00855,Mixed
ERR10897742.mbin.5_01006,Mixed
ERR10897742.mbin.5_01107,Mixed
ERR10897742.mbin.5_01131,Mixed
ERR10897742.mbin.5_01132,Mixed
ERR10897747.mbin.1_00032,Mixed
ERR10897747.mbin.1_00116,Mixed
ERR10897747.mbin.1_00118,Mixed
ERR10897747.mbin.1_00119,Mixed
ERR10897747.mbin.1_00157,Mixed
ERR10897747.mbin.1_00177,Mixed
ERR10897747.mbin.1_00192,Mixed
ERR10897747.mbin.1_00198,Mixed
ERR10897747.mbin.1_00226,Mixed
ERR10897747.mbin.1_00241,Mixed
ERR10897747.mbin.1_00251,Mixed
ERR10897747.mbin.1_00258,Mixed
ERR10897747.mbin.1_00512,Mixed
ERR10897747.mbin.1_00556,Mixed
ERR10897747.mbin.1_00573,Mixed
ERR10897747.mbin.1_00619,Mixed
ERR10897747.mbin.1_00620,Mixed
ERR10897747.mbin.1_00621,Mixed
ERR10897747.mbin.1_00622,Mixed
ERR10897747.mbin.1_00623,Mixed
ERR10897747.mbin.1_00645,Mixed
ERR10897747.mbin.1_00677,Mixed
ERR10897747.mbin.1_00686,Mixed
ERR10897747.mbin.1_00708,Mixed
ERR10897747.mbin.1_00716,Mixed
ERR10897747.mbin.1_00719,Mixed
ERR10897747.mbin.1_00725,Mixed
ERR10897747.mbin.1_00791,Mixed
ERR10897747.mbin.1_00964,Mixed
ERR10897747.mbin.1_00996,Mixed
ERR10897747.mbin.1_01046,VMGC
ERR10897747.mbin.1_01047,VMGC
ERR10897747.mbin.1_01048,Mixed
ERR10897747.mbin.1_01049,Mixed
ERR10897747.mbin.1_01051,Mixed
ERR10897747.mbin.1_01052,VMGC
ERR10897747.mbin.1_01061,Mixed
ERR10897747.mbin.1_01063,Mixed
ERR10897747.mbin.1_01066,Mixed
ERR10897747.mbin.1_01068,Mixed
ERR10897747.mbin.1_01069,Mixed
ERR10897747.mbin.1_01073,Mixed
ERR10897747.mbin.1_01075,Mixed
ERR10897747.mbin.1_01076,VMGC
ERR10897747.mbin.1_01077,VMGC
ERR10897747.mbin.1_01078,VMGC
ERR10897747.mbin.1_01079,Mixed
ERR10897747.mbin.1_01081,Mixed
ERR10897747.mbin.1_01091,Mixed
ERR10897747.mbin.1_01197,Mixed
ERR10897747.mbin.1_01314,Mixed
ERR10897747.mbin.1_01343,Mixed
ERR10897747.mbin.1_01378,Mixed
ERR10897749.sbin.1_00001,VMGC
ERR10897749.sbin.1_00003,VMGC
ERR10897749.sbin.1_00004,VMGC
ERR10897749.sbin.1_00006,VMGC
ERR10897749.sbin.1_00007,VMGC
ERR10897749.sbin.1_00008,VMGC
ERR10897749.sbin.1_00009,VMGC
ERR10897749.sbin.1_00022,Mixed
ERR10897749.sbin.1_00023,Mixed
ERR10897749.sbin.1_00025,Mixed
ERR10897749.sbin.1_00026,Mixed
ERR10897749.sbin.1_00027,Mixed
ERR10897749.sbin.1_00028,Mixed
ERR10897749.sbin.1_00034,Mixed
ERR10897749.sbin.1_00043,Mixed
ERR10897749.sbin.1_00062,Mixed
ERR10897749.sbin.1_00063,Mixed
ERR10897749.sbin.1_00064,Mixed
ERR10897749.sbin.1_00065,Mixed
ERR10897749.sbin.1_00072,Mixed
ERR10897749.sbin.1_00073,Mixed
ERR10897749.sbin.1_00074,Mixed
ERR10897749.sbin.1_00079,Mixed
ERR10897749.sbin.1_00083,VMGC
ERR10897749.sbin.1_00087,Mixed
ERR10897749.sbin.1_00088,Mixed
ERR10897749.sbin.1_00089,Mixed
ERR10897749.sbin.1_00128,Mixed
ERR10897749.sbin.1_00130,Mixed
ERR10897749.sbin.1_00131,Mixed
ERR10897749.sbin.1_00132,Mixed
ERR10897749.sbin.1_00135,Mixed
ERR10897749.sbin.1_00136,Mixed
ERR10897749.sbin.1_00149,Mixed
ERR10897749.sbin.1_00154,Mixed
ERR10897749.sbin.1_00162,Mixed
ERR10897749.sbin.1_00163,Mixed
ERR10897749.sbin.1_00164,Mixed
ERR10897749.sbin.1_00168,Mixed
ERR10897749.sbin.1_00169,Mixed
ERR10897749.sbin.1_00178,Mixed
ERR10897749.sbin.1_00199,Mixed
ERR10897749.sbin.1_00202,Mixed
ERR10897749.sbin.1_00208,Mixed
ERR10897749.sbin.1_00218,Mixed
ERR10897749.sbin.1_00219,Mixed
ERR10897749.sbin.1_00244,VMGC
ERR10897749.sbin.1_00245,VMGC
ERR10897749.sbin.1_00248,Mixed
ERR10897749.sbin.1_00277,VMGC
ERR10897749.sbin.1_00278,VMGC
ERR10897749.sbin.1_00279,VMGC
ERR10897749.sbin.1_00281,Mixed
ERR10897749.sbin.1_00283,VMGC
ERR10897749.sbin.1_00284,VMGC
ERR10897749.sbin.1_00285,VMGC
ERR10897749.sbin.1_00286,VMGC
ERR10897749.sbin.1_00287,VMGC
ERR10897749.sbin.1_00288,VMGC
ERR10897749.sbin.1_00347,Mixed
ERR10897749.sbin.1_00352,VMGC
ERR10897749.sbin.1_00354,Mixed
ERR10897749.sbin.1_00357,Mixed
ERR10897749.sbin.1_00373,Mixed
ERR10897749.sbin.1_00381,Mixed
ERR10897749.sbin.1_00382,Mixed
ERR10897749.sbin.1_00383,Mixed
ERR10897749.sbin.1_00384,Mixed
ERR10897749.sbin.1_00386,Mixed
ERR10897749.sbin.1_00387,Mixed
ERR10897749.sbin.1_00389,Mixed
ERR10897749.sbin.1_00390,Mixed
ERR10897749.sbin.1_00391,Mixed
ERR10897749.sbin.1_00441,Mixed
ERR10897749.sbin.1_00446,Mixed
ERR10897749.sbin.1_00450,Mixed
ERR10897749.sbin.1_00451,Mixed
ERR10897749.sbin.1_00486,Mixed
ERR10897749.sbin.1_00487,Mixed
ERR10897749.sbin.1_00488,Mixed
ERR10897749.sbin.1_00494,Mixed
ERR10897749.sbin.1_00541,Mixed
ERR10897749.sbin.1_00550,Mixed
ERR10897749.sbin.1_00551,Mixed
ERR10897749.sbin.1_00597,Mixed
ERR10897749.sbin.1_00622,Mixed
ERR10897749.sbin.1_00623,Mixed
ERR10897749.sbin.1_00624,Mixed
ERR10897749.sbin.1_00625,Mixed
ERR10897749.sbin.1_00635,Mixed
ERR10897749.sbin.1_00641,Mixed
ERR10897749.sbin.1_00642,Mixed
ERR10897749.sbin.1_00668,Mixed
ERR10897749.sbin.1_00672,Mixed
ERR10897749.sbin.1_00673,Mixed
ERR10897749.sbin.1_00674,Mixed
ERR10897749.sbin.1_00675,Mixed
ERR10897749.sbin.1_00686,Mixed
ERR10897749.sbin.1_00706,Mixed
ERR10897749.sbin.1_00713,Mixed
ERR10897749.sbin.1_00732,VMGC
ERR10897749.sbin.1_00735,Mixed
ERR10897749.sbin.1_00737,Mixed
ERR10897749.sbin.1_00738,Mixed
ERR10897749.sbin.1_00739,Mixed
ERR10897749.sbin.1_00740,Mixed
ERR10897749.sbin.1_00741,Mixed
ERR10897749.sbin.1_00742,Mixed
ERR10897749.sbin.1_00749,Mixed
ERR10897749.sbin.1_00772,VMGC
ERR10897749.sbin.1_00773,Mixed
ERR10897749.sbin.1_00774,Mixed
ERR10897749.sbin.1_00775,Mixed
ERR10897749.sbin.1_00776,Mixed
ERR10897749.sbin.1_00777,Mixed
ERR10897749.sbin.1_00778,Mixed
ERR10897749.sbin.1_00779,VMGC
ERR10897749.sbin.1_00780,Mixed
ERR10897749.sbin.1_00796,Mixed
ERR10897749.sbin.1_00797,Mixed
ERR10897749.sbin.1_00802,Mixed
ERR10897749.sbin.1_00803,Mixed
ERR10897749.sbin.1_00814,Mixed
ERR10897749.sbin.1_00815,Mixed
ERR10897749.sbin.1_00817,Mixed
ERR10897749.sbin.1_00818,Mixed
ERR10897749.sbin.1_00819,Mixed
ERR10897749.sbin.1_00834,Mixed
ERR10897749.sbin.1_00835,Mixed
ERR10897749.sbin.1_00884,Mixed
ERR10897749.sbin.1_00897,Mixed
ERR10897749.sbin.1_00910,Mixed
ERR10897749.sbin.1_00928,Mixed
ERR10897749.sbin.1_01000,Mixed
ERR10897749.sbin.1_01021,Mixed
ERR10897749.sbin.1_01050,Mixed
ERR10897749.sbin.1_01051,Mixed
ERR10897749.sbin.1_01053,Mixed
ERR10897749.sbin.1_01076,Mixed
ERR10897749.sbin.1_01115,Mixed
ERR10897749.sbin.1_01116,Mixed
ERR10897749.sbin.1_01117,Mixed
ERR10897749.sbin.1_01119,Mixed
ERR10897749.sbin.1_01120,Mixed
ERR10897749.sbin.1_01121,Mixed
ERR10897749.sbin.1_01126,Mixed
ERR10897749.sbin.1_01127,Mixed
ERR10897749.sbin.1_01134,Mixed
ERR10897749.sbin.1_01135,Mixed
ERR10897749.sbin.1_01142,Mixed
ERR10897749.sbin.1_01146,Mixed
ERR10897749.sbin.1_01151,Mixed
ERR10897749.sbin.1_01152,Mixed
ERR10897749.sbin.1_01153,Mixed
ERR10897749.sbin.1_01154,Mixed
ERR10897749.sbin.1_01155,Mixed
ERR10897749.sbin.1_01158,Mixed
ERR10897749.sbin.1_01159,Mixed
ERR10897749.sbin.1_01164,Mixed
ERR10897749.sbin.1_01165,Mixed
ERR10897749.sbin.1_01184,Mixed
ERR10897749.sbin.1_01199,Mixed
ERR10897749.sbin.1_01206,Mixed
ERR10897749.sbin.1_01216,VMGC
ERR10897749.sbin.1_01217,VMGC
ERR10897749.sbin.1_01222,Mixed
ERR10897749.sbin.1_01243,Mixed
ERR10897749.sbin.1_01254,Mixed
ERR10897749.sbin.1_01255,Mixed
ERR10897749.sbin.1_01256,Mixed
ERR10897749.sbin.1_01271,Mixed
ERR10897749.sbin.1_01272,Mixed
ERR10897749.sbin.1_01273,Mixed
ERR10897749.sbin.1_01274,Mixed
ERR10897749.sbin.1_01275,Mixed
ERR10897749.sbin.1_01276,Mixed
ERR10897749.sbin.1_01277,Mixed
ERR10897749.sbin.1_01280,Mixed
ERR10897749.sbin.1_01285,Mixed
ERR10897749.sbin.1_01288,Mixed
ERR10897749.sbin.1_01311,Mixed
ERR10897749.sbin.1_01328,Mixed
ERR10897749.sbin.1_01329,Mixed
ERR10897749.sbin.1_01330,Mixed
ERR10897749.sbin.1_01331,Mixed
ERR10897749.sbin.1_01332,Mixed
ERR10897749.sbin.1_01334,Mixed
ERR10897749.sbin.1_01335,Mixed
ERR10897749.sbin.1_01336,Mixed
ERR10897749.sbin.1_01373,Mixed
ERR10897749.sbin.1_01399,Mixed
ERR10897749.sbin.1_01400,Mixed
ERR10897749.sbin.1_01461,Mixed
ERR10897749.sbin.1_01462,Mixed
ERR10897749.sbin.1_01463,Mixed
ERR10897749.sbin.1_01464,Mixed
ERR10897749.sbin.1_01465,VMGC
ERR10897749.sbin.1_01466,Mixed
ERR10897749.sbin.1_01467,Mixed
ERR10897749.sbin.1_01472,Mixed
ERR10897749.sbin.1_01473,Mixed
ERR10897749.sbin.1_01474,Mixed
ERR10897749.sbin.1_01476,Mixed
ERR10897749.sbin.1_01477,Mixed
ERR10897749.sbin.1_01479,Mixed
ERR10897749.sbin.1_01482,Mixed
ERR10897749.sbin.1_01485,Mixed
ERR10897749.sbin.1_01488,Mixed
ERR10897749.sbin.1_01526,VMGC
ERR10897749.sbin.1_01527,VMGC
ERR10897749.sbin.1_01528,VMGC
ERR10897749.sbin.1_01537,Mixed
ERR10897749.sbin.1_01560,Mixed
ERR10897749.sbin.1_01564,Mixed
ERR10897749.sbin.1_01568,Mixed
ERR10897749.sbin.1_01569,Mixed
ERR10897749.sbin.1_01571,Mixed
ERR10897749.sbin.1_01572,Mixed
ERR10897749.sbin.1_01573,Mixed
ERR10897749.sbin.1_01612,Mixed
ERR10897749.sbin.1_01617,Mixed
ERR10897749.sbin.1_01619,Mixed
ERR10897749.sbin.1_01622,Mixed
ERR10897749.sbin.1_01632,Mixed
ERR10897749.sbin.1_01638,Mixed
ERR10897749.sbin.1_01646,Mixed
ERR10897749.sbin.1_01649,Mixed
ERR10897749.sbin.1_01654,Mixed
ERR10897749.sbin.1_01656,Mixed
ERR10897749.sbin.1_01685,Mixed
ERR10897749.sbin.1_01772,VMGC
ERR10897749.sbin.1_01799,Mixed
ERR10897749.sbin.1_01805,Mixed
ERR10897749.sbin.1_01806,Mixed
ERR10897749.sbin.1_01807,Mixed
ERR10897749.sbin.1_01808,Mixed
ERR10897749.sbin.1_01826,VMGC
ERR10897749.sbin.1_01827,VMGC
ERR10897770.sbin.1_00077,VMGC
ERR10897770.sbin.1_00174,Mixed
ERR10897770.sbin.1_00175,Mixed
ERR10897770.sbin.1_00208,Mixed
ERR10897770.sbin.1_00209,Mixed
ERR10897770.sbin.1_00210,Mixed
ERR10897770.sbin.1_00211,Mixed
ERR10897770.sbin.1_00212,Mixed
ERR10897770.sbin.1_00213,Mixed
ERR10897770.sbin.1_00232,Mixed
ERR10897770.sbin.1_00296,Mixed
ERR10897770.sbin.1_00472,VMGC
ERR10897770.sbin.1_00478,Mixed
ERR10897770.sbin.1_00599,Mixed
ERR10897770.sbin.1_00823,Mixed
ERR10897770.sbin.1_00824,VMGC
ERR10897770.sbin.1_00826,Mixed
ERR10897770.sbin.1_00828,Mixed
ERR10897770.sbin.1_00836,Mixed
ERR10897770.sbin.1_00935,Mixed
ERR10897770.sbin.1_01050,Mixed
ERR10897770.sbin.1_01100,VMGC
ERR10897770.sbin.1_01109,VMGC
ERR10897770.sbin.1_01110,VMGC
ERR10897770.sbin.1_01111,Mixed
ERR10897770.sbin.1_01115,Mixed
ERR10897770.sbin.1_01116,Mixed
ERR10897770.sbin.1_01236,Mixed
ERR10897770.sbin.1_01370,Mixed
ERR10897770.sbin.1_01374,Mixed
ERR10897820.sbin.4_00065,Mixed
ERR10897820.sbin.4_00127,Mixed
ERR10897820.sbin.4_00222,Mixed
ERR10897820.sbin.4_00398,Mixed
ERR10897820.sbin.4_00445,Mixed
ERR10897820.sbin.4_00701,VMGC
ERR10897820.sbin.4_00795,VMGC
ERR10897820.sbin.4_00856,VMGC
ERR10897820.sbin.4_00864,Mixed
ERR10897820.sbin.4_01184,VMGC
ERR10897820.sbin.4_01238,Mixed
ERR10897820.sbin.4_01318,Mixed
ERR10897820.sbin.4_01405,VMGC
ERR10897832.sbin.2_00005,VMGC
ERR10897832.sbin.2_00058,Mixed
ERR10897832.sbin.2_00061,Mixed
ERR10897832.sbin.2_00062,Mixed
ERR10897832.sbin.2_00063,Mixed
ERR10897832.sbin.2_00092,Mixed
ERR10897832.sbin.2_00144,Mixed
ERR10897832.sbin.2_00168,VMGC
ERR10897832.sbin.2_00169,VMGC
ERR10897832.sbin.2_00170,VMGC
ERR10897832.sbin.2_00171,VMGC
ERR10897832.sbin.2_00172,VMGC
ERR10897832.sbin.2_00178,Mixed
ERR10897832.sbin.2_00182,Mixed
ERR10897832.sbin.2_00185,VMGC
ERR10897832.sbin.2_00239,VMGC
ERR10897832.sbin.2_00244,Mixed
ERR10897832.sbin.2_00245,Mixed
ERR10897832.sbin.2_00293,Mixed
ERR10897832.sbin.2_00295,Mixed
ERR10897832.sbin.2_00300,Mixed
ERR10897832.sbin.2_00318,Mixed
ERR10897832.sbin.2_00320,VMGC
ERR10897832.sbin.2_00345,Mixed
ERR10897832.sbin.2_00381,Mixed
ERR10897832.sbin.2_00382,VMGC
ERR10897832.sbin.2_00383,VMGC
ERR10897832.sbin.2_00396,Mixed
ERR10897832.sbin.2_00442,VMGC
ERR10897832.sbin.2_00443,VMGC
ERR10897832.sbin.2_00444,VMGC
ERR10897832.sbin.2_00568,Mixed
ERR10897832.sbin.2_00580,VMGC
ERR10897832.sbin.2_00600,VMGC
ERR10897832.sbin.2_00601,VMGC
ERR10897832.sbin.2_00602,VMGC
ERR10897832.sbin.2_00612,Mixed
ERR10897832.sbin.2_00616,VMGC
ERR10897832.sbin.2_00617,Mixed
ERR10897832.sbin.2_00629,Mixed
ERR10897832.sbin.2_00649,Mixed
ERR10897832.sbin.2_00650,Mixed
ERR10897832.sbin.2_00657,Mixed
ERR10897832.sbin.2_00658,Mixed
ERR10897832.sbin.2_00659,Mixed
ERR10897832.sbin.2_00660,Mixed
ERR10897832.sbin.2_00661,Mixed
ERR10897832.sbin.2_00725,Mixed
ERR10897832.sbin.2_00797,VMGC
ERR10897832.sbin.2_00798,VMGC
ERR10897832.sbin.2_00799,VMGC
ERR10897832.sbin.2_00816,VMGC
ERR10897832.sbin.2_00821,Mixed
ERR10897832.sbin.2_00835,Mixed
ERR10897832.sbin.2_00836,Mixed
ERR10897832.sbin.2_00866,Mixed
ERR10897832.sbin.2_00947,Mixed
ERR10897832.sbin.2_00960,VMGC
ERR10897832.sbin.2_00961,VMGC
ERR10897832.sbin.2_00976,Mixed
ERR10897832.sbin.2_00977,Mixed
ERR10897832.sbin.2_00988,Mixed
ERR10897832.sbin.2_00989,Mixed
ERR10897832.sbin.2_01087,VMGC
ERR10897832.sbin.2_01088,VMGC
ERR10897832.sbin.2_01116,Mixed
ERR10897832.sbin.2_01170,Mixed
ERR10897832.sbin.2_01172,Mixed
ERR10897832.sbin.2_01174,Mixed
ERR10897832.sbin.2_01175,Mixed
ERR10897832.sbin.2_01176,Mixed
ERR10897832.sbin.2_01177,Mixed
ERR10897832.sbin.2_01178,Mixed
ERR10897832.sbin.2_01179,Mixed
ERR10897832.sbin.2_01180,Mixed
ERR10897832.sbin.2_01181,Mixed
ERR10897832.sbin.2_01182,Mixed
ERR10897832.sbin.2_01183,Mixed
ERR10897832.sbin.2_01184,Mixed
ERR10897832.sbin.2_01186,VMGC
ERR10897832.sbin.2_01188,VMGC
ERR10897832.sbin.2_01202,Mixed
ERR10897832.sbin.2_01271,VMGC
ERR10897832.sbin.2_01272,VMGC
ERR10897832.sbin.2_01279,Mixed
ERR10897832.sbin.2_01287,Mixed
ERR10897832.sbin.2_01288,VMGC
ERR10897832.sbin.2_01309,VMGC
ERR10897832.sbin.2_01310,VMGC
ERR10897832.sbin.2_01311,VMGC
ERR10897832.sbin.2_01463,Mixed
ERR10897856.sbin.3_00132,Mixed
ERR10897856.sbin.3_00194,Mixed
ERR10897856.sbin.3_00495,Mixed
ERR10897856.sbin.3_00499,Mixed
ERR10897856.sbin.3_00504,Mixed
ERR10897856.sbin.3_00505,Mixed
ERR10897856.sbin.3_00512,Mixed
ERR10897856.sbin.3_00515,Mixed
ERR10897856.sbin.3_00516,Mixed
ERR10897856.sbin.3_00520,Mixed
ERR10897856.sbin.3_00521,Mixed
ERR10897856.sbin.3_00523,Mixed
ERR10897856.sbin.3_00526,Mixed
ERR10897856.sbin.3_00527,Mixed
ERR10897856.sbin.3_00534,Mixed
ERR10897856.sbin.3_00536,Mixed
ERR10897856.sbin.3_00537,Mixed
ERR10897856.sbin.3_00540,Mixed
ERR10897856.sbin.3_00543,Mixed
ERR10897856.sbin.3_00544,Mixed
ERR10897856.sbin.3_00545,Mixed
ERR10897856.sbin.3_00548,Mixed
ERR10897856.sbin.3_00549,Mixed
ERR10897856.sbin.3_00550,Mixed
ERR10897856.sbin.3_00554,Mixed
ERR10897856.sbin.3_00583,Mixed
ERR10897856.sbin.3_00859,Mixed
ERR10897856.sbin.3_00863,Mixed
ERR10897856.sbin.3_00984,VMGC
ERR10897856.sbin.3_01216,Mixed
ERR10897856.sbin.3_01226,Mixed
ERR10897856.sbin.3_01228,Mixed
ERR10897856.sbin.3_01231,Mixed
ERR10897856.sbin.3_01408,VMGC
ERR10897856.sbin.3_01596,Mixed
ERR10897856.sbin.3_01597,Mixed
ERR10897856.sbin.3_01598,Mixed
ERR10897856.sbin.3_01599,Mixed
ERR10897856.sbin.3_01600,Mixed
ERR10897856.sbin.3_01601,Mixed
ERR10897856.sbin.3_01603,Mixed
ERR10897856.sbin.3_01606,Mixed
ERR10897856.sbin.3_01608,Mixed
ERR10897856.sbin.3_01612,Mixed
ERR10897856.sbin.3_01613,Mixed
ERR10897856.sbin.3_01614,Mixed
ERR10897856.sbin.3_01616,Mixed
ERR10897856.sbin.3_01617,Mixed
ERR10897856.sbin.3_01620,Mixed
ERR10897856.sbin.3_01621,Mixed
ERR10897856.sbin.3_01622,Mixed
ERR10897856.sbin.3_01623,Mixed
ERR10897856.sbin.3_01624,Mixed
ERR10897856.sbin.3_01626,Mixed
ERR10897856.sbin.3_01634,Mixed
ERR10897925.sbin.5_00020,VMGC
ERR10897925.sbin.5_00021,VMGC
ERR10897925.sbin.5_00022,VMGC
ERR10897925.sbin.5_00023,VMGC
ERR10897925.sbin.5_00216,Mixed
ERR10897925.sbin.5_00823,Mixed
ERR10897925.sbin.5_00828,Mixed
ERR10897925.sbin.5_01359,Mixed
ERR10897925.sbin.5_01362,VMGC
ERR10897925.sbin.5_01363,VMGC
ERR10897925.sbin.5_01364,Mixed
ERR10897925.sbin.5_01366,Mixed
ERR10897925.sbin.5_01370,VMGC
ERR10897925.sbin.5_01372,VMGC
ERR10897925.sbin.5_01376,VMGC
ERR10897925.sbin.5_01377,VMGC
ERR10897925.sbin.5_01457,Mixed
ERR10897925.sbin.5_01608,Mixed
ERR10897925.sbin.5_01639,VMGC
ERR10897925.sbin.5_01640,Mixed
ERR10897925.sbin.5_01643,Mixed
ERR10897925.sbin.5_01644,VMGC
ERR10897925.sbin.5_01666,VMGC
ERR10897925.sbin.5_01667,VMGC
ERR10897925.sbin.5_01721,VMGC
ERR10897925.sbin.5_01722,VMGC
ERR10897925.sbin.5_01723,VMGC
ERR10898015.sbin.2_00001,VMGC
ERR10898015.sbin.2_00022,Mixed
ERR10898015.sbin.2_00028,Mixed
ERR10898015.sbin.2_00030,VMGC
ERR10898015.sbin.2_00134,VMGC
ERR10898015.sbin.2_00161,VMGC
ERR10898015.sbin.2_00162,VMGC
ERR10898015.sbin.2_00163,VMGC
ERR10898015.sbin.2_00164,VMGC
ERR10898015.sbin.2_00211,Mixed
ERR10898015.sbin.2_00214,Mixed
ERR10898015.sbin.2_00222,VMGC
ERR10898015.sbin.2_00226,VMGC
ERR10898015.sbin.2_00227,VMGC
ERR10898015.sbin.2_00228,VMGC
ERR10898015.sbin.2_00230,VMGC
ERR10898015.sbin.2_00232,VMGC
ERR10898015.sbin.2_00233,VMGC
ERR10898015.sbin.2_00234,Mixed
ERR10898015.sbin.2_00235,Mixed
ERR10898015.sbin.2_00236,VMGC
ERR10898015.sbin.2_00238,Mixed
ERR10898015.sbin.2_00239,Mixed
ERR10898015.sbin.2_00242,VMGC
ERR10898015.sbin.2_00244,Mixed
ERR10898015.sbin.2_00246,VMGC
ERR10898015.sbin.2_00351,VMGC
ERR10898015.sbin.2_00435,Mixed
ERR10898015.sbin.2_00437,VMGC
ERR10898015.sbin.2_00471,Mixed
ERR10898015.sbin.2_00591,Mixed
ERR10898015.sbin.2_00695,Mixed
ERR10898015.sbin.2_00958,Mixed
ERR10898015.sbin.2_01011,Mixed
ERR10898015.sbin.2_01028,Mixed
ERR10898015.sbin.2_01050,VMGC
ERR10898015.sbin.2_01089,Mixed
ERR10898015.sbin.2_01581,VMGC
ERR10898015.sbin.2_01582,VMGC
ERR10898015.sbin.2_01583,VMGC
ERR10898015.sbin.2_01584,VMGC
ERR10898015.sbin.2_01585,Mixed
ERR10898015.sbin.2_01587,Mixed
ERR10898015.sbin.2_01589,VMGC
ERR10898015.sbin.2_01590,Mixed
ERR10898015.sbin.2_01592,Mixed
ERR10898015.sbin.2_01593,VMGC
ERR10898015.sbin.2_01594,Mixed
ERR10898015.sbin.2_01595,Mixed
ERR10898015.sbin.2_01596,Mixed
ERR10898015.sbin.2_01598,VMGC
ERR10898015.sbin.2_01599,Mixed
ERR10898089.sbin.8_00045,VMGC
ERR10898089.sbin.8_00046,VMGC
ERR10898089.sbin.8_00047,VMGC
