centroid_90,classification
ERR10897944.mbin.3_00182,VMGC
ERR10897944.mbin.3_00366,VMGC
ERR10897944.mbin.3_00427,VMGC
ERR10897944.mbin.3_00520,VMGC
ERR10897944.mbin.3_00521,VMGC
ERR10897944.mbin.3_00525,VMGC
ERR10897944.mbin.3_00798,VMGC
ERR10897944.mbin.3_00799,VMGC
ERR10897944.mbin.3_00926,VMGC
ERR10897961.mbin.2_00003,VMGC
ERR10897961.mbin.2_00046,VMGC
ERR10897961.mbin.2_00301,VMGC
ERR10897961.mbin.2_00302,VMGC
ERR10897961.mbin.2_00442,Mixed
ERR10897961.mbin.2_00453,VMGC
ERR10897961.mbin.2_00454,VMGC
ERR10897961.mbin.2_00516,VMGC
ERR10897961.mbin.2_00727,Mixed
ERR10897961.mbin.2_00755,VMGC
ERR10897961.mbin.2_00811,VMGC
ERR10897961.mbin.2_00842,Mixed
ERR10897961.mbin.2_00857,VMGC
ERR10897961.mbin.2_00867,VMGC
ERR10897961.mbin.2_00916,Mixed
ERR10897961.mbin.2_00971,Mixed
ERR10897993.mbin.1_00362,Mixed
ERR10897993.mbin.1_00364,Mixed
ERR10897993.mbin.1_00684,VMGC
ERR10897993.mbin.1_00688,VMGC
ERR10897993.mbin.1_00689,VMGC
ERR10898045.mbin.1_00074,VMGC
ERR10898045.mbin.1_00254,VMGC
ERR10898045.mbin.1_00255,VMGC
ERR10898045.mbin.1_00266,Mixed
ERR10898045.mbin.1_00294,VMGC
ERR10898045.mbin.1_00366,Mixed
ERR10898045.mbin.1_00367,Mixed
ERR10898045.mbin.1_00370,Mixed
ERR10898045.mbin.1_00371,Mixed
ERR10898045.mbin.1_00704,VMGC
ERR10898045.mbin.1_00852,VMGC
ERR10898045.mbin.1_00879,Mixed
ERR10898045.mbin.1_00913,Mixed
ERR10898045.mbin.1_01036,Mixed
ERR10898047.mbin.15_00146,VMGC
ERR10898047.mbin.15_00147,VMGC
ERR10898047.mbin.15_00148,VMGC
ERR10898047.mbin.15_00150,VMGC
ERR10898047.mbin.15_00151,VMGC
ERR10898047.mbin.15_00152,VMGC
ERR10898047.mbin.15_00154,Mixed
ERR10898047.mbin.15_00323,Mixed
ERR10898047.mbin.15_00368,Mixed
ERR10898047.mbin.15_00369,Mixed
ERR10898047.mbin.15_00370,Mixed
ERR10898047.mbin.15_00371,Mixed
ERR10898047.mbin.15_00392,Mixed
ERR10898047.mbin.15_00419,VMGC
ERR10898047.mbin.15_00420,VMGC
ERR10898047.mbin.15_00444,VMGC
ERR10898047.mbin.15_00448,Mixed
ERR10898047.mbin.15_00476,VMGC
ERR10898047.mbin.15_00477,VMGC
ERR10898047.mbin.15_00686,VMGC
ERR10898047.mbin.15_00691,Mixed
ERR10898047.mbin.15_00692,Mixed
ERR10898047.mbin.15_00706,VMGC
ERR10898047.mbin.15_00707,VMGC
ERR10898047.mbin.15_00711,VMGC
ERR10898047.mbin.15_00714,VMGC
ERR10898047.mbin.15_00715,VMGC
ERR10898047.mbin.15_00716,VMGC
ERR10898047.mbin.15_00717,VMGC
ERR10898047.mbin.15_00718,VMGC
ERR10898047.mbin.15_00719,VMGC
ERR10898047.mbin.15_00720,VMGC
ERR10898047.mbin.15_00721,VMGC
ERR10898047.mbin.15_00723,VMGC
ERR10898047.mbin.15_00729,VMGC
ERR10898047.mbin.15_00739,VMGC
ERR10898047.mbin.15_00747,VMGC
ERR10898047.mbin.15_00748,VMGC
ERR10898047.mbin.15_00749,VMGC
ERR10898047.mbin.15_00750,VMGC
ERR10898047.mbin.15_00882,Mixed
ERR10898047.mbin.15_00884,VMGC
ERR10898049.mbin.18_00091,VMGC
ERR10898049.mbin.18_00110,VMGC
ERR10898049.mbin.18_00170,VMGC
ERR10898049.mbin.18_00196,Mixed
ERR10898049.mbin.18_00264,VMGC
ERR10898049.mbin.18_00266,Mixed
ERR10898049.mbin.18_00367,VMGC
ERR10898049.mbin.18_00457,Mixed
ERR10898049.mbin.18_00667,Mixed
ERR10898049.mbin.18_00669,Mixed
ERR10898049.mbin.18_00673,VMGC
ERR10898049.mbin.18_00674,VMGC
ERR10898049.mbin.18_00738,VMGC
ERR10898049.mbin.18_01060,VMGC
ERR10898049.mbin.18_01065,VMGC
ERR10898049.sbin.7_00166,Mixed
ERR10898049.sbin.7_00244,VMGC
ERR10898054.sbin.4_00001,Mixed
ERR10898054.sbin.4_00018,Mixed
ERR10898054.sbin.4_00166,Mixed
ERR10898054.sbin.4_00328,VMGC
ERR10898054.sbin.4_00336,VMGC
ERR10898054.sbin.4_00439,VMGC
ERR10898054.sbin.4_00441,Mixed
ERR10898054.sbin.4_00704,VMGC
ERR10898054.sbin.4_00713,VMGC
ERR10898054.sbin.4_00714,VMGC
ERR10898054.sbin.4_00833,Mixed
ERR10898054.sbin.4_00871,VMGC
ERR10898054.sbin.4_00890,VMGC
ERR10898054.sbin.4_00891,VMGC
ERR10898054.sbin.4_00892,VMGC
ERR10898054.sbin.4_01077,VMGC
ERR10898054.sbin.4_01079,VMGC
ERR10898067.mbin.4_00018,VMGC
ERR10898067.mbin.4_00049,VMGC
ERR10898067.mbin.4_00122,Mixed
ERR10898067.mbin.4_00178,VMGC
ERR10898067.mbin.4_00201,VMGC
ERR10898067.mbin.4_00256,VMGC
ERR10898067.mbin.4_00283,VMGC
ERR10898067.mbin.4_00327,Mixed
ERR10898067.mbin.4_00402,VMGC
ERR10898067.mbin.4_00459,VMGC
ERR10898067.mbin.4_00549,VMGC
ERR10898067.mbin.4_00706,VMGC
ERR10898067.mbin.4_00725,VMGC
ERR10898067.mbin.4_00790,VMGC
ERR10898067.mbin.4_00998,VMGC
ERR10898067.mbin.4_00999,VMGC
ERR10898067.mbin.4_01000,VMGC
ERR10898067.mbin.4_01009,VMGC
ERR10898067.mbin.4_01052,VMGC
ERR10898120.sbin.7_00173,Mixed
ERR10898120.sbin.7_00270,Mixed
ERR10898120.sbin.7_00337,VMGC
ERR10898120.sbin.7_00368,VMGC
ERR10898120.sbin.7_00370,VMGC
ERR10898120.sbin.7_00508,VMGC
ERR10898120.sbin.7_00509,VMGC
ERR10898120.sbin.7_00518,VMGC
ERR10898120.sbin.7_00519,VMGC
ERR10898120.sbin.7_00604,VMGC
ERR10898120.sbin.7_00626,VMGC
ERR10898120.sbin.7_00646,Mixed
ERR10898120.sbin.7_00649,VMGC
ERR10898120.sbin.7_00703,VMGC
ERR10898120.sbin.7_00750,VMGC
ERR10898120.sbin.7_00792,Mixed
ERR10898120.sbin.7_00887,VMGC
ERR10898146.sbin.7_00020,VMGC
ERR10898146.sbin.7_00116,VMGC
ERR10898146.sbin.7_00326,Mixed
ERR10898146.sbin.7_00384,VMGC
ERR10898146.sbin.7_00395,Mixed
ERR10898146.sbin.7_00412,VMGC
ERR10898146.sbin.7_00767,VMGC
ERR10898146.sbin.7_00893,VMGC
ERR10898146.sbin.7_00935,VMGC
ERR10898146.sbin.7_00962,Mixed
ERR10898146.sbin.7_00981,VMGC
ERR10898146.sbin.7_00991,Mixed
ERR10898146.sbin.7_00993,VMGC
ERR10898146.sbin.7_00994,VMGC
ERR10898146.sbin.7_01000,VMGC
ERR10898146.sbin.7_01004,VMGC
ERR10898146.sbin.7_01005,VMGC
ERR10898146.sbin.7_01006,VMGC
ERR10898153.mbin.2_00140,VMGC
ERR10898153.mbin.2_00150,Mixed
ERR10898153.mbin.2_00158,VMGC
ERR10898153.mbin.2_00165,VMGC
ERR10898153.mbin.2_00166,VMGC
ERR10898153.mbin.2_00261,Mixed
ERR10898153.mbin.2_00262,Mixed
ERR10898153.mbin.2_00325,VMGC
ERR10898153.mbin.2_00694,VMGC
ERR10898153.mbin.2_00695,VMGC
ERR10898153.mbin.2_00696,VMGC
ERR10898153.mbin.2_00697,VMGC
ERR10898153.mbin.2_00896,VMGC
ERR10898153.mbin.2_00970,VMGC
ERR10898153.mbin.2_01020,VMGC
ERR10898153.mbin.2_01157,Mixed
ERR10898153.mbin.2_01171,VMGC
ERR10898153.mbin.2_01185,VMGC
ERR10898160.mbin.2_00091,Mixed
ERR10898160.mbin.2_00145,VMGC
ERR10898160.mbin.2_00338,VMGC
ERR10898160.mbin.2_00341,Mixed
ERR10898160.mbin.2_00342,Mixed
ERR10898160.mbin.2_00343,Mixed
ERR10898160.mbin.2_00345,Mixed
ERR10898160.mbin.2_00362,VMGC
ERR10898160.mbin.2_00365,Mixed
ERR10898160.mbin.2_00375,VMGC
ERR10898160.mbin.2_00381,Mixed
ERR10898160.mbin.2_00384,Mixed
ERR10898160.mbin.2_00477,VMGC
ERR10898160.mbin.2_00478,VMGC
ERR10898160.mbin.2_00557,VMGC
ERR10898160.mbin.2_00809,VMGC
ERR10898160.mbin.2_00831,Mixed
ERR10898160.mbin.2_00874,VMGC
ERR10898160.mbin.2_00977,Mixed
ERR10898160.mbin.2_01225,VMGC
ERR10898175.mbin.6_00125,VMGC
ERR10898175.mbin.6_00217,VMGC
ERR10898175.mbin.6_00319,Mixed
ERR10898175.mbin.6_00337,VMGC
ERR10898175.mbin.6_00428,Mixed
ERR10898175.mbin.6_00445,VMGC
ERR10898175.mbin.6_00469,Mixed
ERR10898175.mbin.6_00519,VMGC
ERR10898175.mbin.6_00520,VMGC
ERR10898175.mbin.6_00521,VMGC
ERR10898175.mbin.6_00522,VMGC
ERR10898175.mbin.6_00523,VMGC
ERR10898175.mbin.6_00524,VMGC
ERR10898175.mbin.6_00525,VMGC
ERR10898175.mbin.6_00526,VMGC
ERR10898175.mbin.6_00527,VMGC
ERR10898175.mbin.6_00528,VMGC
ERR10898175.mbin.6_00529,VMGC
ERR10898175.mbin.6_00530,VMGC
ERR10898175.mbin.6_00531,VMGC
ERR10898175.mbin.6_00532,VMGC
ERR10898175.mbin.6_00533,VMGC
ERR10898175.mbin.6_00534,VMGC
ERR10898175.mbin.6_00535,VMGC
ERR10898175.mbin.6_00536,VMGC
ERR10898175.mbin.6_00537,VMGC
ERR10898175.mbin.6_00599,VMGC
ERR10898175.mbin.6_00687,VMGC
ERR10898175.mbin.6_00802,Mixed
ERR10898175.mbin.6_00826,VMGC
ERR10898175.mbin.6_00875,Mixed
ERR10898175.mbin.6_00889,VMGC
ERR10898175.mbin.6_01000,Mixed
ERR10898194.mbin.8_00495,Mixed
ERR10898194.mbin.8_00555,VMGC
ERR10898194.sbin.3_00078,VMGC
ERR10898194.sbin.3_00231,Mixed
ERR10898194.sbin.3_00242,VMGC
ERR10898194.sbin.3_00253,Mixed
ERR10898194.sbin.3_00279,Mixed
ERR10898194.sbin.3_00285,VMGC
ERR10898194.sbin.3_00779,VMGC
ERR10898194.sbin.3_00855,Mixed
ERR10898247.mbin.9_00021,VMGC
ERR10898247.mbin.9_00029,Mixed
ERR10898247.mbin.9_00049,VMGC
ERR10898247.mbin.9_00069,VMGC
ERR10898247.mbin.9_00070,VMGC
ERR10898247.mbin.9_00072,VMGC
ERR10898247.mbin.9_00101,VMGC
ERR10898247.mbin.9_00102,VMGC
ERR10898247.mbin.9_00103,VMGC
ERR10898247.mbin.9_00104,VMGC
ERR10898247.mbin.9_00225,VMGC
ERR10898247.mbin.9_00226,VMGC
ERR10898247.mbin.9_00227,VMGC
ERR10898247.mbin.9_00228,VMGC
ERR10898247.mbin.9_00233,Mixed
ERR10898247.mbin.9_00295,VMGC
ERR10898247.mbin.9_00413,VMGC
ERR10898247.mbin.9_00457,Mixed
ERR10898247.mbin.9_00610,VMGC
ERR10898247.mbin.9_00738,VMGC
ERR10898247.mbin.9_00878,VMGC
ERR10898247.mbin.9_00879,VMGC
ERR10898247.mbin.9_01016,VMGC
ERR10898248.sbin.5_00104,VMGC
ERR10898248.sbin.5_00353,VMGC
ERR10898248.sbin.5_00354,VMGC
ERR10898248.sbin.5_00359,VMGC
ERR10898248.sbin.5_01040,Mixed
ERR10898251.sbin.4_00179,VMGC
ERR10898251.sbin.4_00263,VMGC
ERR10898251.sbin.4_00267,VMGC
ERR10898251.sbin.4_00271,VMGC
ERR10898251.sbin.4_00275,VMGC
ERR10898251.sbin.4_00386,VMGC
ERR10898251.sbin.4_00490,VMGC
ERR10898251.sbin.4_00513,Mixed
ERR10898251.sbin.4_00541,VMGC
ERR10898251.sbin.4_00585,Mixed
ERR10898251.sbin.4_00606,VMGC
ERR10898272.sbin.1_00177,VMGC
ERR10898272.sbin.1_00219,VMGC
ERR10898272.sbin.1_00228,Mixed
ERR10898272.sbin.1_00271,VMGC
ERR10898272.sbin.1_00377,Mixed
ERR10898272.sbin.1_00381,Mixed
ERR10898272.sbin.1_00463,VMGC
ERR10898272.sbin.1_00464,VMGC
ERR10898272.sbin.1_00533,VMGC
ERR10898288.sbin.8_00005,VMGC
ERR10898288.sbin.8_00060,VMGC
ERR10898288.sbin.8_00061,VMGC
ERR10898288.sbin.8_00074,VMGC
ERR10898288.sbin.8_00100,VMGC
ERR10898288.sbin.8_00101,VMGC
ERR10898288.sbin.8_00187,VMGC
ERR10898288.sbin.8_00188,VMGC
ERR10898288.sbin.8_00189,VMGC
ERR10898288.sbin.8_00190,VMGC
ERR10898288.sbin.8_00233,VMGC
ERR10898288.sbin.8_00234,VMGC
ERR10898288.sbin.8_00235,VMGC
ERR10898288.sbin.8_00241,VMGC
ERR10898288.sbin.8_00242,VMGC
ERR10898288.sbin.8_00243,VMGC
ERR10898288.sbin.8_00250,Mixed
ERR10898288.sbin.8_00258,VMGC
ERR10898288.sbin.8_00293,VMGC
ERR10898288.sbin.8_00524,VMGC
ERR10898288.sbin.8_00526,VMGC
ERR10898288.sbin.8_00527,VMGC
ERR10898288.sbin.8_00528,VMGC
ERR10898288.sbin.8_00617,VMGC
ERR10898288.sbin.8_00752,VMGC
ERR10898288.sbin.8_00753,VMGC
ERR10898288.sbin.8_00754,VMGC
ERR10898288.sbin.8_00839,Mixed
ERR10898288.sbin.8_00843,Mixed
ERR10898288.sbin.8_00916,Mixed
ERR10898288.sbin.8_00936,VMGC
ERR10898288.sbin.8_01019,VMGC
ERR10898288.sbin.8_01060,VMGC
ERR10898288.sbin.8_01102,Mixed
ERR10898305.mbin.2_00173,Mixed
ERR10898305.mbin.2_00337,Mixed
ERR10898305.mbin.2_00396,Mixed
ERR10898305.mbin.2_00476,VMGC
ERR10898305.mbin.2_00873,VMGC
ERR10898305.mbin.2_01038,VMGC
ERR10898305.mbin.2_01039,VMGC
ERR2244547.mbin.3_00039,VMGC
ERR2244547.mbin.3_00067,VMGC
ERR2244547.mbin.3_00394,VMGC
ERR2244547.mbin.3_00395,VMGC
ERR2244547.mbin.3_00397,VMGC
ERR2244547.mbin.3_00476,VMGC
ERR2244547.mbin.3_00477,VMGC
ERR2244547.mbin.3_00637,Mixed
ERR2244547.mbin.3_00703,VMGC
ERR2244547.mbin.3_00704,VMGC
ERR2244547.mbin.3_00705,VMGC
ERR2244547.mbin.3_00824,VMGC
ERR2244547.mbin.3_00846,VMGC
ERR2244547.mbin.3_00851,VMGC
ERR2244547.mbin.3_00880,VMGC
ERR2244547.mbin.3_01138,VMGC
ERR2244547.mbin.3_01139,VMGC
ERR2244547.mbin.3_01140,VMGC
ERR2244547.mbin.3_01141,VMGC
ERR2244547.mbin.3_01142,VMGC
ERR2244547.mbin.3_01143,VMGC
ERR2244547.mbin.3_01144,VMGC
ERR2244547.mbin.3_01145,VMGC
ERR2244547.mbin.3_01146,VMGC
ERR2244547.mbin.3_01147,VMGC
ERR2244547.mbin.3_01148,VMGC
ERR2244547.mbin.3_01149,VMGC
ERR2244547.mbin.3_01150,VMGC
ERR2244547.mbin.3_01151,VMGC
ERR2244547.mbin.3_01152,VMGC
ERR2244547.mbin.3_01153,VMGC
ERR2244547.mbin.3_01154,VMGC
ERR2244563.mbin.1_00054,VMGC
ERR2244563.mbin.1_00059,VMGC
ERR2244563.mbin.1_00060,VMGC
ERR2244563.mbin.1_00067,VMGC
ERR2244563.mbin.1_00068,VMGC
ERR2244563.mbin.1_00137,VMGC
ERR2244563.mbin.1_00416,Mixed
ERR2244563.mbin.1_00537,Mixed
ERR2244563.mbin.1_01005,Mixed
ERR2244563.mbin.1_01008,Mixed
ERR2244563.mbin.1_01009,Mixed
ERR2244563.mbin.1_01010,Mixed
ERR2244563.mbin.1_01173,Mixed
ERR2244564.sbin.1_00065,VMGC
ERR3500819.mbin.4_00127,VMGC
ERR3500819.mbin.4_00168,VMGC
ERR3500819.mbin.4_00195,Mixed
ERR3500819.mbin.4_00267,VMGC
ERR3500819.mbin.4_00377,VMGC
ERR3500819.sbin.4_00395,VMGC
ERR3500826.mbin.5_00023,VMGC
ERR3500826.mbin.5_00156,VMGC
ERR3500826.mbin.5_00356,VMGC
ERR3500826.mbin.5_00396,VMGC
ERR3500826.mbin.5_00500,Mixed
ERR3500826.mbin.5_00501,VMGC
ERR3500826.mbin.5_00756,Mixed
ERR3500826.mbin.5_00828,VMGC
ERR3500826.mbin.5_01019,VMGC
ERR3500846.mbin.5_00026,VMGC
ERR3500846.mbin.5_00078,VMGC
ERR3500846.mbin.5_00079,VMGC
ERR3500846.mbin.5_00081,VMGC
ERR3500846.mbin.5_00092,Mixed
ERR3500846.mbin.5_00141,VMGC
ERR3500846.mbin.5_00148,VMGC
ERR3500846.mbin.5_00254,VMGC
ERR3500846.mbin.5_00255,VMGC
ERR3500846.mbin.5_00257,VMGC
ERR3500846.mbin.5_00258,VMGC
ERR3500846.mbin.5_00259,VMGC
ERR3500846.mbin.5_00261,VMGC
ERR3500846.mbin.5_00262,VMGC
ERR3500846.mbin.5_00265,VMGC
ERR3500846.mbin.5_00266,VMGC
ERR3500846.sbin.4_00007,VMGC
ERR3500846.sbin.4_00046,VMGC
ERR3500846.sbin.4_00323,VMGC
ERR3500846.sbin.4_01122,VMGC
ERR3500850.sbin.4_00203,VMGC
ERR3500850.sbin.4_00304,Mixed
ERR3500854.mbin.7_00308,VMGC
ERR3500854.mbin.7_00338,Mixed
ERR3500854.mbin.7_00460,VMGC
ERR3500854.mbin.7_00507,VMGC
ERR3500854.mbin.7_00800,VMGC
ERR3500854.mbin.7_00930,VMGC
ERR3500854.mbin.7_00979,VMGC
ERR4421552.mbin.8_00087,Mixed
ERR4421552.mbin.8_00134,VMGC
ERR4421552.mbin.8_00277,VMGC
ERR4421552.mbin.8_00281,VMGC
ERR4421552.mbin.8_00329,VMGC
ERR4421552.mbin.8_00361,Mixed
ERR4421552.mbin.8_00375,Mixed
ERR4421552.mbin.8_00518,VMGC
ERR4421552.mbin.8_00534,Mixed
ERR4421552.mbin.8_00541,VMGC
ERR4421552.mbin.8_00545,VMGC
ERR4421552.mbin.8_00546,VMGC
ERR4421552.mbin.8_00553,VMGC
ERR4421552.mbin.8_00554,VMGC
ERR4421552.mbin.8_00561,VMGC
ERR4421552.mbin.8_00591,VMGC
ERR4421552.mbin.8_00592,VMGC
ERR4421552.mbin.8_00702,Mixed
ERR4421552.mbin.8_00735,Mixed
ERR4421552.mbin.8_00779,Mixed
ERR4421552.mbin.8_00780,VMGC
ERR4421552.mbin.8_00914,VMGC
ERR4421552.mbin.8_00978,VMGC
ERR4421603.mbin.2_00055,VMGC
ERR4421603.mbin.2_00064,Mixed
ERR4421603.mbin.2_00235,VMGC
ERR4421603.mbin.2_00592,VMGC
ERR4421603.mbin.2_00909,VMGC
ERR4421603.mbin.2_00943,Mixed
ERR4421603.mbin.2_01003,VMGC
ERR4421603.mbin.2_01036,Mixed
ERR4421603.mbin.2_01056,VMGC
ERR4421603.mbin.2_01094,VMGC
ERR4421603.mbin.2_01095,VMGC
ERR4421603.mbin.2_01100,Mixed
ERR4705195.mbin.5_00012,VMGC
ERR4705195.mbin.5_00093,Mixed
ERR4705195.mbin.5_00205,Mixed
ERR4705195.mbin.5_00807,VMGC
ERR4705195.mbin.5_00924,Mixed
ERR4705195.mbin.5_00929,VMGC
ERR4705195.mbin.5_00939,Mixed
ERR4705195.mbin.5_00968,Mixed
ERR4705195.mbin.5_01044,VMGC
ERR4705226.mbin.3_00063,VMGC
ERR4705226.mbin.3_00206,VMGC
ERR4705226.mbin.3_00262,VMGC
ERR4705226.mbin.3_00469,VMGC
ERR4705226.mbin.3_00580,VMGC
ERR4705226.mbin.3_01051,VMGC
ERR4705252.mbin.8_00110,Mixed
ERR4705252.mbin.8_00202,VMGC
ERR4705252.mbin.8_00407,Mixed
ERR4705252.mbin.8_00477,Mixed
ERR4705252.mbin.8_00573,VMGC
ERR4705252.mbin.8_00574,Mixed
ERR4705252.mbin.8_00650,VMGC
ERR4705252.mbin.8_00707,VMGC
ERR4705252.mbin.8_00755,Mixed
ERR4705252.mbin.8_00805,Mixed
ERR4705252.mbin.8_00880,VMGC
ERR4705252.mbin.8_00881,Mixed
ERR4705294.sbin.7_00104,Mixed
ERR4705294.sbin.7_00110,Mixed
ERR4705294.sbin.7_00115,VMGC
ERR4705294.sbin.7_00118,VMGC
ERR4705294.sbin.7_00119,VMGC
ERR4705294.sbin.7_00122,VMGC
ERR4705294.sbin.7_00252,VMGC
ERR4705294.sbin.7_00258,VMGC
ERR4705294.sbin.7_00472,VMGC
ERR4705294.sbin.7_00539,VMGC
ERR4705294.sbin.7_00565,VMGC
ERR4705294.sbin.7_00569,Mixed
ERR4705294.sbin.7_00592,VMGC
ERR4705294.sbin.7_00593,VMGC
ERR4705294.sbin.7_00595,VMGC
ERR4705294.sbin.7_00596,VMGC
ERR4705294.sbin.7_00683,VMGC
ERR4705294.sbin.7_00780,VMGC
ERR4705329.sbin.7_00279,VMGC
ERR4705329.sbin.7_00550,Mixed
ERR4705329.sbin.7_00633,VMGC
ERR4705329.sbin.7_00634,VMGC
ERR4705329.sbin.7_00635,VMGC
ERR4705329.sbin.7_00644,VMGC
ERR4705329.sbin.7_00703,VMGC
ERR4705329.sbin.7_00714,VMGC
ERR4705329.sbin.7_00718,VMGC
ERR4705329.sbin.7_00722,VMGC
ERR4705329.sbin.7_00724,VMGC
ERR4705329.sbin.7_00731,Mixed
ERR4705329.sbin.7_00864,VMGC
ERR4705329.sbin.7_00883,Mixed
ERR4705329.sbin.7_00981,VMGC
ERR4705329.sbin.7_00984,VMGC
ERR4705329.sbin.7_01218,VMGC
ERR4705329.sbin.7_01219,Mixed
ERR4705329.sbin.7_01233,VMGC
ERR4705329.sbin.7_01234,VMGC
GCF_000159235.2_00034,Mixed
GCF_000159235.2_00170,Mixed
GCF_000159235.2_00256,Mixed
GCF_000159235.2_00307,Mixed
GCF_000159235.2_00898,Mixed
GCF_000159235.2_00899,Mixed
GCF_000159235.2_00900,Mixed
GCF_000159235.2_00937,Mixed
GCF_000178335.1_00098,Mixed
GCF_000178335.1_00166,Mixed
GCF_000178335.1_00319,Mixed
GCF_000178335.1_01147,Mixed
GCF_001049775.1_00244,Mixed
GCF_001049775.1_00273,Mixed
GCF_001049775.1_00362,Mixed
GCF_001049775.1_00363,Mixed
GCF_001049775.1_00364,Mixed
GCF_001049775.1_00365,Mixed
GCF_001049775.1_00585,Mixed
GCF_001049775.1_00642,Mixed
GCF_001049775.1_00649,Mixed
GCF_001049775.1_00781,Mixed
GCF_001049775.1_00934,Mixed
GCF_001049775.1_00940,Mixed
GCF_001049775.1_01270,Mixed
GCF_001049775.1_01285,Mixed
GCF_001049775.1_01286,Mixed
GCF_001049775.1_01287,Mixed
GCF_001049775.1_01288,Mixed
GCF_001049775.1_01289,Mixed
GCF_001049775.1_01290,Mixed
GCF_001049775.1_01292,Mixed
GCF_001049775.1_01293,Mixed
GCF_001049775.1_01294,Mixed
GCF_001049775.1_01296,Mixed
GCF_001049775.1_01297,Mixed
GCF_001049775.1_01300,Mixed
GCF_001049775.1_01302,Mixed
GCF_001049775.1_01303,Mixed
GCF_001049775.1_01304,Mixed
GCF_001049775.1_01305,Mixed
GCF_001562845.1_00061,Mixed
GCF_001562845.1_00188,Mixed
GCF_001562845.1_00189,Mixed
GCF_001562845.1_00190,Mixed
GCF_001562845.1_00191,Mixed
GCF_001562845.1_00192,Mixed
GCF_001562845.1_00204,Mixed
GCF_001562845.1_00206,Mixed
GCF_001562845.1_00208,Mixed
GCF_001562845.1_00546,Mixed
GCF_001562845.1_00646,Mixed
GCF_001562845.1_00660,Mixed
GCF_001562845.1_00663,Mixed
GCF_001562845.1_00672,Mixed
GCF_001562845.1_00673,Mixed
GCF_001562845.1_00674,Mixed
GCF_001562845.1_00675,Mixed
GCF_001562845.1_00681,Mixed
GCF_001562845.1_00897,Mixed
GCF_001562845.1_00898,Mixed
GCF_001562845.1_00958,Mixed
GCF_001562845.1_00992,Mixed
GCF_001562845.1_01030,Mixed
GCF_001562845.1_01031,Mixed
GCF_001562845.1_01233,Mixed
GCF_001562845.1_01235,Mixed
GCF_001562845.1_01236,Mixed
GCF_001562845.1_01237,Mixed
GCF_001562845.1_01238,Mixed
GCF_001562845.1_01239,Mixed
GCF_900445305.1_00004,Mixed
GCF_900445305.1_00006,Mixed
GCF_900445305.1_00066,Mixed
GCF_900445305.1_00067,Mixed
GV11.mbin.12_00361,VMGC
GV11.mbin.12_00367,VMGC
GV11.mbin.12_00368,VMGC
GV11.mbin.12_00375,VMGC
GV11.mbin.12_00383,VMGC
GV11.mbin.12_00692,VMGC
GV11.mbin.12_00735,VMGC
GV11.mbin.12_00782,VMGC
GV11.mbin.12_00785,VMGC
GV11.mbin.12_00786,VMGC
GV11.mbin.12_00855,Mixed
GV11.mbin.12_00986,VMGC
GV11.mbin.12_01080,VMGC
GV11.mbin.12_01136,VMGC
GV18.mbin.17_00107,VMGC
GV18.mbin.17_00109,VMGC
GV18.mbin.17_00199,VMGC
GV18.mbin.17_00271,VMGC
GV18.mbin.17_00355,VMGC
GV18.mbin.17_00587,VMGC
GV18.mbin.17_00605,Mixed
GV18.mbin.17_00611,Mixed
GV18.mbin.17_00644,VMGC
GV18.mbin.17_00786,VMGC
GV18.mbin.17_00790,Mixed
GV18.mbin.17_00930,VMGC
GV18.mbin.17_00938,VMGC
GV18.mbin.17_01120,VMGC
GV18.mbin.17_01122,VMGC
GV18.mbin.17_01123,VMGC
GV18.mbin.17_01124,VMGC
GV18.mbin.17_01125,VMGC
GV18.mbin.17_01126,VMGC
GV18.mbin.17_01127,VMGC
GV18.mbin.17_01148,VMGC
GV28.mbin.2_00267,VMGC
GV28.mbin.2_00599,VMGC
GV28.sbin.4_00203,VMGC
GV28.sbin.4_00205,VMGC
GV28.sbin.4_00341,Mixed
GV28.sbin.4_01105,VMGC
GV28.sbin.4_01107,VMGC
GV28.sbin.4_01108,VMGC
GV28.sbin.4_01109,VMGC
GV29.sbin.3_00014,VMGC
GV29.sbin.3_00174,VMGC
GV29.sbin.3_00195,VMGC
GV29.sbin.3_00196,VMGC
GV29.sbin.3_00197,VMGC
GV29.sbin.3_00226,VMGC
GV29.sbin.3_00227,VMGC
GV29.sbin.3_00228,VMGC
GV29.sbin.3_00229,VMGC
GV29.sbin.3_00239,Mixed
GV29.sbin.3_00329,Mixed
GV29.sbin.3_00378,VMGC
GV29.sbin.3_00381,VMGC
GV29.sbin.3_00384,VMGC
GV29.sbin.3_00388,VMGC
GV29.sbin.3_00389,VMGC
GV29.sbin.3_00390,VMGC
GV29.sbin.3_00391,VMGC
GV29.sbin.3_00392,VMGC
GV29.sbin.3_00393,VMGC
GV29.sbin.3_00395,VMGC
GV29.sbin.3_00396,VMGC
GV29.sbin.3_00397,VMGC
GV29.sbin.3_00446,VMGC
GV29.sbin.3_00466,VMGC
GV29.sbin.3_00468,VMGC
GV29.sbin.3_00482,VMGC
GV29.sbin.3_00483,VMGC
GV29.sbin.3_00495,VMGC
GV29.sbin.3_00553,VMGC
GV29.sbin.3_00660,VMGC
GV29.sbin.3_00662,VMGC
GV29.sbin.3_00720,VMGC
GV29.sbin.3_00742,VMGC
GV29.sbin.3_00751,VMGC
