centroid_90,classification
MG1104.mbin.1_00745,VMGC
MG1104.mbin.1_00756,VMGC
MG1104.mbin.1_00760,VMGC
MG1104.mbin.1_00831,VMGC
MG1104.mbin.1_00832,VMGC
MG1104.mbin.1_00882,VMGC
MG1104.mbin.1_00906,VMGC
MG1104.mbin.1_00913,VMGC
MG1104.mbin.1_00914,VMGC
MG1104.mbin.1_00915,Mixed
MG1104.mbin.1_00916,VMGC
MG1104.mbin.1_00920,VMGC
MG1104.mbin.1_00922,VMGC
MG1104.mbin.1_00952,Mixed
MG1104.mbin.1_00954,VMGC
MG1104.mbin.1_00955,VMGC
MG1104.mbin.1_00963,VMGC
MG1104.mbin.1_00964,VMGC
MG1104.mbin.1_00977,VMGC
MG1104.mbin.1_00986,VMGC
MG1104.mbin.1_01011,VMGC
MG1104.mbin.1_01018,VMGC
MG1104.mbin.1_01019,VMGC
MG1104.mbin.1_01020,VMGC
MG1105.mbin.14_00033,VMGC
MG1105.mbin.14_00058,VMGC
MG1105.mbin.14_00143,VMGC
MG1105.mbin.14_00238,VMGC
MG1105.mbin.14_00284,Mixed
MG1105.mbin.14_00319,VMGC
MG1105.mbin.14_00363,VMGC
MG1105.mbin.14_00365,VMGC
MG1105.mbin.14_00491,VMGC
MG1105.mbin.14_00492,VMGC
MG1105.mbin.14_00716,Mixed
MG1105.mbin.14_00800,VMGC
MG1105.mbin.14_00815,VMGC
MG1105.mbin.14_00816,VMGC
MG1105.mbin.14_00818,VMGC
MG1105.mbin.14_00819,VMGC
MG1105.mbin.14_00828,VMGC
MG1105.mbin.14_00829,VMGC
MG1105.mbin.14_00838,VMGC
MG1110.mbin.7_00010,VMGC
MG1110.mbin.7_00011,VMGC
MG1110.mbin.7_00075,VMGC
MG1110.mbin.7_00381,VMGC
MG1110.mbin.7_00714,VMGC
MG1110.mbin.7_00849,VMGC
MG1110.mbin.7_00850,Mixed
MG1110.mbin.7_00864,VMGC
MG1126.mbin.3_00013,VMGC
MG1126.mbin.3_00062,VMGC
MG1126.mbin.3_00076,VMGC
MG1126.mbin.3_00087,VMGC
MG1126.mbin.3_00089,VMGC
MG1126.mbin.3_00182,VMGC
MG1126.mbin.3_00184,VMGC
MG1126.mbin.3_00217,VMGC
MG1126.mbin.3_00275,VMGC
MG1126.mbin.3_00290,VMGC
MG1126.mbin.3_00321,Mixed
MG1126.mbin.3_00358,VMGC
MG1126.mbin.3_00399,Mixed
MG1126.mbin.3_00409,VMGC
MG1126.mbin.3_00419,Mixed
MG1126.mbin.3_00501,Mixed
MG1126.mbin.3_00503,VMGC
MG1126.mbin.3_00506,VMGC
MG1126.mbin.3_00514,Mixed
MG1126.mbin.3_00547,VMGC
MG1126.mbin.3_00555,VMGC
MG1126.mbin.3_00576,VMGC
MG1126.mbin.3_00687,VMGC
MG1126.mbin.3_00770,VMGC
MG1127.mbin.6_00394,VMGC
MG1127.mbin.6_00698,Mixed
MG1127.mbin.6_00700,VMGC
MG1127.mbin.6_00705,VMGC
MG1127.mbin.6_00722,VMGC
MG1135.mbin.21_00044,VMGC
MG1135.mbin.21_00045,VMGC
MG1135.mbin.21_00046,VMGC
MG1135.mbin.21_00047,VMGC
MG1135.mbin.21_00067,VMGC
MG1135.mbin.21_00077,Mixed
MG1135.mbin.21_00081,Mixed
MG1135.mbin.21_00092,VMGC
MG1135.mbin.21_00104,Mixed
MG1135.mbin.21_00147,VMGC
MG1135.mbin.21_00189,VMGC
MG1135.mbin.21_00215,VMGC
MG1135.mbin.21_00302,VMGC
MG1135.mbin.21_00303,VMGC
MG1135.mbin.21_00304,VMGC
MG1135.mbin.21_00356,VMGC
MG1135.mbin.21_00408,VMGC
MG1135.mbin.21_00409,Mixed
MG1135.mbin.21_00500,VMGC
MG1135.mbin.21_00525,VMGC
MG1135.mbin.21_00620,VMGC
MG1135.mbin.21_00621,VMGC
MG1135.mbin.21_00627,VMGC
MG1135.mbin.21_00701,VMGC
MG1135.mbin.21_00709,VMGC
MG1135.mbin.21_00810,VMGC
MG1135.mbin.21_00876,VMGC
MG1135.mbin.21_00877,VMGC
MG1135.mbin.21_00878,VMGC
MG1135.mbin.21_00879,VMGC
MG1135.mbin.21_00944,VMGC
MG1137.mbin.3_00220,VMGC
MG1137.mbin.3_00221,VMGC
MG1137.mbin.3_00227,VMGC
MG1137.mbin.3_00530,Mixed
MG1137.mbin.3_00531,VMGC
MG1137.mbin.3_00545,VMGC
MG1137.mbin.3_00556,VMGC
MG1137.mbin.3_00585,Mixed
MG1137.mbin.3_00654,VMGC
MG1137.mbin.3_00903,VMGC
MG1137.mbin.3_01046,VMGC
MG1146.mbin.15_00107,VMGC
MG1146.mbin.15_00335,VMGC
MG1146.mbin.15_00588,VMGC
MG1146.mbin.15_00589,VMGC
MG1146.mbin.15_00705,Mixed
MG1146.mbin.15_00710,VMGC
MG1146.mbin.15_00711,VMGC
MG1146.mbin.15_00792,VMGC
MG1146.mbin.15_01073,VMGC
MG1147.sbin.2_00065,VMGC
MG1147.sbin.2_00066,Mixed
MG1147.sbin.2_00088,VMGC
MG1147.sbin.2_00100,Mixed
MG1147.sbin.2_00391,VMGC
MG1147.sbin.2_00515,VMGC
MG1147.sbin.2_00571,VMGC
MG1147.sbin.2_00674,VMGC
MG1147.sbin.2_00689,VMGC
MG1155.mbin.10_00054,VMGC
MG1155.mbin.10_00055,VMGC
MG1155.mbin.10_00176,VMGC
MG1155.mbin.10_00305,Mixed
MG1155.mbin.10_00509,Mixed
MG1155.mbin.10_00672,VMGC
MG1155.mbin.10_00982,VMGC
MG1155.mbin.10_00986,VMGC
MG1155.mbin.10_00988,VMGC
MG1155.mbin.10_00990,VMGC
MG1155.mbin.10_00991,VMGC
MG1155.mbin.10_00992,VMGC
MG1155.mbin.10_00993,VMGC
MG1155.mbin.10_01071,VMGC
MG1155.mbin.10_01074,VMGC
MG1155.mbin.10_01075,VMGC
MG1155.mbin.10_01111,VMGC
MG1155.mbin.10_01112,VMGC
MG1155.mbin.10_01174,VMGC
MG1155.mbin.10_01175,VMGC
MG1155.mbin.10_01176,VMGC
MG1155.mbin.10_01177,VMGC
MG1155.mbin.10_01178,VMGC
MG1156.mbin.8_00243,Mixed
MG1156.mbin.8_00319,VMGC
MG1156.mbin.8_00364,VMGC
MG1156.mbin.8_00451,Mixed
MG1156.mbin.8_00492,VMGC
MG1156.mbin.8_00503,VMGC
MG1156.mbin.8_00636,VMGC
MG1156.mbin.8_00813,VMGC
MG1156.mbin.8_00909,Mixed
MG1158.mbin.17_00010,Mixed
MG1158.mbin.17_00081,VMGC
MG1158.mbin.17_00267,Mixed
MG1158.mbin.17_00271,Mixed
MG1158.mbin.17_00272,VMGC
MG1158.mbin.17_00323,VMGC
MG1158.mbin.17_00324,VMGC
MG1158.mbin.17_00325,VMGC
MG1158.mbin.17_00428,VMGC
MG1158.mbin.17_00477,VMGC
MG1158.mbin.17_00478,VMGC
MG1158.mbin.17_00479,VMGC
MG1158.mbin.17_00480,VMGC
MG1158.mbin.17_00481,VMGC
MG1158.mbin.17_00482,VMGC
MG1158.mbin.17_00583,VMGC
MG1158.mbin.17_00590,Mixed
MG1158.mbin.17_00868,Mixed
MG1158.mbin.17_00906,VMGC
MG1158.mbin.17_00959,VMGC
MG1163.mbin.4_00064,VMGC
MG1163.mbin.4_00065,VMGC
MG1163.mbin.4_00066,VMGC
MG1163.mbin.4_00067,VMGC
MG1163.mbin.4_00070,VMGC
MG1163.mbin.4_00071,VMGC
MG1163.mbin.4_00072,VMGC
MG1163.mbin.4_00073,VMGC
MG1163.mbin.4_00075,VMGC
MG1163.mbin.4_00198,VMGC
MG1163.mbin.4_00200,VMGC
MG1163.mbin.4_00201,VMGC
MG1163.mbin.4_00279,VMGC
MG1163.mbin.4_00280,VMGC
MG1163.mbin.4_00317,VMGC
MG1163.mbin.4_00664,VMGC
MG1163.mbin.4_00665,VMGC
MG1163.mbin.4_00666,Mixed
MG1163.mbin.4_00704,VMGC
MG1163.mbin.4_00705,VMGC
MG1163.mbin.4_00706,VMGC
MG1163.mbin.4_00863,VMGC
MG1163.mbin.4_00864,VMGC
MG1163.mbin.4_00865,VMGC
MG1163.mbin.4_00866,VMGC
MG1163.mbin.4_00867,VMGC
MG1163.mbin.4_00868,VMGC
MG1163.mbin.4_01011,VMGC
MG1163.mbin.4_01012,VMGC
MG1163.mbin.4_01013,VMGC
MG1163.mbin.4_01014,VMGC
MG1163.mbin.4_01016,VMGC
MG1163.mbin.4_01017,VMGC
MG1163.mbin.4_01019,VMGC
MG1163.mbin.4_01020,VMGC
MG1163.mbin.4_01029,VMGC
MG1163.mbin.4_01030,Mixed
MG1163.mbin.4_01031,VMGC
MG1163.mbin.4_01036,VMGC
MG1163.mbin.4_01037,VMGC
MG1163.mbin.4_01038,VMGC
MG1163.mbin.4_01039,VMGC
MG1163.mbin.4_01041,VMGC
MG1163.mbin.4_01045,VMGC
MG1163.mbin.4_01050,VMGC
MG1163.mbin.4_01052,VMGC
MG1163.mbin.4_01053,VMGC
MG1163.mbin.4_01132,VMGC
MG1165.mbin.2_00458,Mixed
MG1165.mbin.2_00623,Mixed
MG1165.mbin.2_00632,VMGC
MG1165.mbin.2_00908,VMGC
MG1165.mbin.2_00994,Mixed
MG1165.mbin.2_01052,Mixed
MG1165.mbin.2_01100,VMGC
MG1166.sbin.16_00173,VMGC
MG1166.sbin.16_00174,VMGC
MG1166.sbin.16_00175,VMGC
MG1166.sbin.16_00176,VMGC
MG1166.sbin.16_00177,VMGC
MG1166.sbin.16_00179,VMGC
MG1166.sbin.16_00181,VMGC
MG1166.sbin.16_00182,VMGC
MG1166.sbin.16_00184,VMGC
MG1166.sbin.16_00314,VMGC
MG1167.mbin.21_00018,VMGC
MG1167.mbin.21_00061,VMGC
MG1167.mbin.21_00216,VMGC
MG1167.mbin.21_00271,VMGC
MG1167.mbin.21_00320,VMGC
MG1167.mbin.21_00369,VMGC
MG1167.mbin.21_00370,VMGC
MG1167.mbin.21_00410,VMGC
MG1167.mbin.21_00522,VMGC
MG1167.mbin.21_00684,VMGC
MG1167.mbin.21_00688,VMGC
MG1167.mbin.21_00833,VMGC
MG1167.mbin.21_00834,VMGC
MG1167.mbin.21_00966,VMGC
MG1168.mbin.5_00122,VMGC
MG1168.mbin.5_00123,VMGC
MG1168.mbin.5_00124,VMGC
MG1168.mbin.5_00150,VMGC
MG1168.mbin.5_00409,Mixed
MG1168.mbin.5_00428,Mixed
MG1168.mbin.5_00429,VMGC
MG1168.mbin.5_00463,Mixed
MG1168.mbin.5_00506,VMGC
MG1168.mbin.5_00581,VMGC
MG1168.mbin.5_00603,Mixed
MG1168.mbin.5_00605,Mixed
MG1168.mbin.5_00743,VMGC
MG1169.mbin.17_00034,Mixed
MG1169.mbin.17_00085,VMGC
MG1169.mbin.17_00170,VMGC
MG1169.mbin.17_00171,VMGC
MG1169.mbin.17_00172,VMGC
MG1169.mbin.17_00173,VMGC
MG1169.mbin.17_00333,Mixed
MG1169.mbin.17_00376,VMGC
MG1169.mbin.17_00380,VMGC
MG1169.mbin.17_00484,Mixed
MG1169.mbin.17_00517,VMGC
MG1169.mbin.17_00612,VMGC
MG1169.mbin.17_00654,VMGC
MG1169.mbin.17_00697,VMGC
MG1169.mbin.17_00698,VMGC
MG1169.mbin.17_00702,VMGC
MG1169.mbin.17_00705,VMGC
MG1169.mbin.17_00706,VMGC
MG1169.mbin.17_00707,VMGC
MG1169.mbin.17_00708,VMGC
MG1169.mbin.17_00741,VMGC
MG1169.mbin.17_00767,VMGC
MG1169.mbin.17_00972,VMGC
MG1169.mbin.17_01147,VMGC
MG1169.mbin.17_01153,Mixed
MG1171.mbin.12_00343,VMGC
MG1171.mbin.12_00453,VMGC
MG1171.mbin.12_00536,VMGC
MG1171.mbin.12_00537,VMGC
MG1171.mbin.12_00538,VMGC
MG1171.mbin.12_00599,VMGC
MG1171.mbin.12_00693,VMGC
MG1171.mbin.12_00694,VMGC
MG1171.mbin.12_00695,VMGC
MG1171.mbin.12_00696,VMGC
MG1174.mbin.14_00068,Mixed
MG1174.mbin.14_00136,Mixed
MG1174.mbin.14_00583,Mixed
MG1183.mbin.21_00140,VMGC
MG1183.mbin.21_00143,VMGC
MG1183.mbin.21_00273,VMGC
MG1183.mbin.21_00306,VMGC
MG1183.mbin.21_00307,VMGC
MG1183.mbin.21_00345,VMGC
MG1183.mbin.21_00360,VMGC
MG1183.mbin.21_00422,VMGC
MG1183.mbin.21_00505,Mixed
MG1183.mbin.21_00581,Mixed
MG1183.mbin.21_00614,VMGC
MG1183.mbin.21_00692,VMGC
MG1185.mbin.5_00142,VMGC
MG1185.mbin.5_00584,VMGC
MG1185.mbin.5_00737,VMGC
MG1185.mbin.5_00738,VMGC
MG1185.mbin.5_00739,VMGC
MG1185.mbin.5_00740,VMGC
MG1185.mbin.5_00923,Mixed
MG119.mbin.2_00095,VMGC
MG119.mbin.2_00231,VMGC
MG119.mbin.2_00468,VMGC
MG119.mbin.2_00606,VMGC
MG119.mbin.2_00631,VMGC
MG119.mbin.2_00835,VMGC
MG119.mbin.2_00927,Mixed
MG120.sbin.1_00419,VMGC
MG120.sbin.2_00018,Mixed
MG120.sbin.2_00221,VMGC
MG120.sbin.2_00233,Mixed
MG120.sbin.2_00349,VMGC
MG120.sbin.2_00422,VMGC
MG120.sbin.2_00429,VMGC
MG120.sbin.2_00441,Mixed
MG120.sbin.2_00446,VMGC
MG120.sbin.2_00597,VMGC
MG1204.mbin.16_00101,Mixed
MG1204.mbin.16_00326,VMGC
MG1204.mbin.16_00611,VMGC
MG1204.mbin.16_00622,Mixed
MG1204.mbin.16_00634,Mixed
MG1204.mbin.16_00636,Mixed
MG1204.mbin.16_00652,VMGC
MG1204.mbin.16_00657,VMGC
MG1204.mbin.16_00682,VMGC
MG1204.mbin.16_00708,Mixed
MG1207.mbin.20_00055,VMGC
MG1207.mbin.20_00459,VMGC
MG1207.mbin.20_00530,VMGC
MG1207.mbin.20_00539,VMGC
MG1207.mbin.20_00665,VMGC
MG1207.mbin.20_00700,Mixed
MG1207.mbin.20_00831,VMGC
MG1207.mbin.20_00912,VMGC
MG1218.mbin.13_00029,VMGC
MG1218.mbin.13_00031,VMGC
MG1218.mbin.13_00032,VMGC
MG1218.mbin.13_00046,VMGC
MG1218.mbin.13_00235,VMGC
MG1218.mbin.13_00323,Mixed
MG1218.mbin.13_00385,VMGC
MG1218.mbin.13_00387,VMGC
MG1218.mbin.13_00388,VMGC
MG1218.mbin.13_00393,VMGC
MG1218.mbin.13_00479,VMGC
MG1218.mbin.13_00615,VMGC
MG1218.mbin.13_00670,Mixed
MG1221.mbin.17_00688,VMGC
MG1223.mbin.11_00119,VMGC
MG1223.mbin.11_00225,VMGC
MG1223.mbin.11_00226,VMGC
MG1223.mbin.11_00238,VMGC
MG1223.mbin.11_00269,Mixed
MG1223.mbin.11_00355,VMGC
MG1223.mbin.11_00356,VMGC
MG1223.mbin.11_00358,VMGC
MG1223.mbin.11_00359,VMGC
MG1223.mbin.11_00360,VMGC
MG1223.mbin.11_00361,VMGC
MG1223.mbin.11_00366,VMGC
MG1223.mbin.11_00400,Mixed
MG1223.mbin.11_00438,VMGC
MG1223.mbin.11_00439,VMGC
MG1223.mbin.11_00465,VMGC
MG1223.mbin.11_00478,VMGC
MG1223.mbin.11_00518,VMGC
MG1223.mbin.11_00642,VMGC
MG1223.mbin.11_00645,VMGC
MG1223.mbin.11_00684,VMGC
MG1233.mbin.7_00109,Mixed
MG1233.mbin.7_00115,Mixed
MG1233.mbin.7_00260,Mixed
MG1233.mbin.7_00332,Mixed
MG1233.mbin.7_00700,Mixed
MG1233.mbin.7_00816,VMGC
MG1233.mbin.7_00925,Mixed
MG1233.mbin.7_00927,Mixed
MG1233.mbin.7_00929,VMGC
MG1233.mbin.7_00931,Mixed
MG1233.mbin.7_00932,VMGC
MG1233.mbin.7_00938,VMGC
MG1233.mbin.7_00939,VMGC
MG1233.mbin.7_00979,Mixed
MG1245.mbin.25_00281,VMGC
MG1245.mbin.25_00293,Mixed
MG1245.mbin.25_00323,VMGC
MG1245.mbin.25_00368,Mixed
MG125.mbin.4_00383,Mixed
MG125.mbin.4_00666,Mixed
MG1251.mbin.1_00148,Mixed
MG1251.mbin.1_00192,VMGC
MG1251.mbin.1_00225,VMGC
MG1251.mbin.1_00422,Mixed
MG1251.mbin.1_00477,VMGC
MG1251.mbin.1_00494,VMGC
MG1251.mbin.1_00520,Mixed
MG1251.mbin.1_00628,VMGC
MG1251.mbin.1_00629,VMGC
MG1251.mbin.1_00630,VMGC
MG1251.mbin.1_00631,VMGC
MG1251.mbin.1_00632,VMGC
MG1251.mbin.1_00835,Mixed
MG1251.mbin.1_00924,Mixed
MG1251.mbin.1_01088,VMGC
MG1251.mbin.1_01094,VMGC
MG1252.mbin.7_00033,Mixed
MG1252.mbin.7_00068,VMGC
MG1252.mbin.7_00104,VMGC
MG1252.mbin.7_00184,VMGC
MG1252.mbin.7_00261,VMGC
MG1252.mbin.7_00262,VMGC
MG1252.mbin.7_00333,Mixed
MG1252.mbin.7_00345,VMGC
MG1252.mbin.7_00523,VMGC
MG1252.mbin.7_00574,VMGC
MG1252.mbin.7_00609,VMGC
MG1252.mbin.7_00654,Mixed
MG1252.mbin.7_00700,VMGC
MG1253.mbin.13_00038,VMGC
MG1253.mbin.13_00426,VMGC
MG1253.mbin.13_00544,VMGC
MG1253.mbin.13_00788,VMGC
MG1253.mbin.13_00816,VMGC
MG1253.mbin.13_00817,VMGC
MG1253.mbin.13_00819,VMGC
MG1253.mbin.13_00820,VMGC
MG1253.mbin.13_00821,VMGC
MG1253.mbin.13_00822,VMGC
MG1253.mbin.13_00823,VMGC
MG1253.mbin.13_00824,VMGC
MG1253.mbin.13_00825,VMGC
MG1253.mbin.13_00826,Mixed
MG1256.mbin.5_00083,VMGC
MG1256.mbin.5_00339,VMGC
MG1256.mbin.5_00340,VMGC
MG1256.mbin.5_00341,VMGC
MG1256.mbin.5_00342,VMGC
MG1256.mbin.5_00343,VMGC
MG1256.mbin.5_00344,VMGC
MG1256.mbin.5_00345,VMGC
MG1256.mbin.5_00346,VMGC
MG1256.mbin.5_00347,VMGC
MG1256.mbin.5_00348,VMGC
MG1256.mbin.5_00349,VMGC
MG1256.mbin.5_00350,VMGC
MG1256.mbin.5_00351,VMGC
MG1256.mbin.5_00352,VMGC
MG1256.mbin.5_00353,VMGC
MG1256.mbin.5_00354,VMGC
MG1256.mbin.5_00355,VMGC
MG1256.mbin.5_00356,VMGC
MG1256.mbin.5_00357,VMGC
MG1256.mbin.5_00358,VMGC
MG1256.mbin.5_00359,VMGC
MG1256.mbin.5_00360,VMGC
MG1256.mbin.5_00362,VMGC
MG1256.mbin.5_00482,Mixed
MG1256.mbin.5_00511,VMGC
MG1256.mbin.5_00639,VMGC
MG1256.mbin.5_00640,VMGC
MG1256.mbin.5_00641,VMGC
MG1256.mbin.5_00643,VMGC
MG1258.mbin.26_00092,VMGC
MG1258.mbin.26_00093,VMGC
MG1258.mbin.26_00106,VMGC
MG1258.mbin.26_00107,VMGC
MG1258.mbin.26_00187,VMGC
MG1258.mbin.26_00188,VMGC
MG1258.mbin.26_00189,VMGC
MG1258.mbin.26_00190,VMGC
MG1258.mbin.26_00192,VMGC
MG1258.mbin.26_00324,VMGC
MG1258.mbin.26_00459,VMGC
MG1258.mbin.26_00483,Mixed
MG1258.mbin.26_00529,VMGC
MG126.mbin.16_00169,VMGC
MG126.mbin.16_00206,VMGC
MG126.mbin.16_00208,VMGC
MG126.mbin.16_00322,VMGC
MG126.mbin.16_00392,VMGC
MG126.mbin.16_00778,Mixed
MG126.mbin.16_00780,Mixed
MG126.mbin.16_00798,Mixed
MG126.mbin.16_00939,VMGC
MG126.mbin.16_01052,Mixed
MG126.mbin.16_01115,VMGC
MG1263.mbin.17_00215,VMGC
MG1263.mbin.17_00257,VMGC
MG1263.mbin.17_00408,VMGC
MG1266.mbin.21_00041,VMGC
MG1266.mbin.21_00158,VMGC
MG1266.mbin.21_00226,VMGC
MG1266.mbin.21_00231,VMGC
MG1266.mbin.21_00251,Mixed
MG1266.mbin.21_00294,VMGC
MG1266.mbin.21_00295,VMGC
MG1266.mbin.21_00298,VMGC
MG1266.mbin.21_00299,VMGC
MG1266.mbin.21_00363,VMGC
MG1266.mbin.21_00364,VMGC
MG1266.mbin.21_00365,VMGC
MG1266.mbin.21_00366,VMGC
MG1266.mbin.21_00367,VMGC
MG1266.mbin.21_00368,VMGC
MG1266.mbin.21_00369,Mixed
MG1266.mbin.21_00370,Mixed
MG1266.mbin.21_00417,VMGC
MG1266.mbin.21_00418,VMGC
MG1266.mbin.21_00431,VMGC
MG1266.mbin.21_00432,VMGC
MG1266.mbin.21_00433,VMGC
MG1266.mbin.21_00465,VMGC
MG1266.mbin.21_00467,VMGC
MG1266.mbin.21_00468,VMGC
MG1266.mbin.21_00470,VMGC
MG1266.mbin.21_00472,VMGC
MG1266.mbin.21_00473,VMGC
MG1266.mbin.21_00474,VMGC
MG1266.mbin.21_00475,VMGC
MG1266.mbin.21_00476,VMGC
MG1266.mbin.21_00477,VMGC
MG1266.mbin.21_00478,VMGC
MG1266.mbin.21_00479,VMGC
MG1266.mbin.21_00481,VMGC
MG1266.mbin.21_00482,VMGC
MG1266.mbin.21_00609,VMGC
MG1266.mbin.21_00610,VMGC
MG1266.mbin.21_00753,VMGC
MG1266.mbin.21_00840,VMGC
MG1266.mbin.21_00946,Mixed
MG1266.mbin.21_01022,Mixed
MG1266.mbin.21_01078,VMGC
MG1266.mbin.21_01117,VMGC
MG1267.mbin.9_00222,VMGC
MG1267.mbin.9_00407,VMGC
MG1267.mbin.9_00564,Mixed
MG1267.mbin.9_00611,VMGC
MG1267.mbin.9_00694,VMGC
MG1271.mbin.16_00560,VMGC
MG1271.mbin.16_00572,VMGC
MG1271.mbin.16_00573,Mixed
MG1271.mbin.16_00918,Mixed
MG1273.mbin.27_00019,VMGC
MG1273.mbin.27_00020,VMGC
MG1273.mbin.27_00096,VMGC
MG1273.mbin.27_00099,VMGC
MG1273.mbin.27_00183,Mixed
MG1273.mbin.27_00251,Mixed
MG1273.mbin.27_00278,Mixed
MG1273.mbin.27_00284,Mixed
MG1273.mbin.27_00286,VMGC
MG1273.mbin.27_00343,VMGC
MG1273.mbin.27_00457,Mixed
MG1273.mbin.27_00621,VMGC
MG1273.mbin.27_00624,VMGC
MG1276.mbin.4_00122,VMGC
MG1276.mbin.4_00124,Mixed
MG1276.mbin.4_00484,Mixed
MG1276.mbin.4_00744,VMGC
MG1276.mbin.4_01041,Mixed
MG1276.mbin.4_01074,VMGC
MG1277.mbin.1_00202,Mixed
MG1278.mbin.24_00443,VMGC
MG1279.mbin.7_00053,VMGC
MG1279.mbin.7_00886,VMGC
MG1280.mbin.4_00845,VMGC
MG1284.mbin.2_00564,VMGC
MG1284.mbin.2_00645,Mixed
MG1284.mbin.2_01052,Mixed
MG1284.mbin.2_01153,Mixed
MG1297.mbin.1_00079,Mixed
MG1297.mbin.1_00125,Mixed
MG1297.mbin.1_00127,VMGC
MG1297.mbin.1_00213,Mixed
MG1305.mbin.15_00019,VMGC
MG1305.mbin.15_00024,VMGC
MG1305.mbin.15_00046,VMGC
MG1305.mbin.15_00047,VMGC
MG1305.mbin.15_00048,VMGC
MG1305.mbin.15_00049,VMGC
MG1305.mbin.15_00050,VMGC
MG1305.mbin.15_00051,VMGC
MG1305.mbin.15_00052,VMGC
MG1305.mbin.15_00065,VMGC
MG1305.mbin.15_00228,VMGC
MG1305.mbin.15_00229,Mixed
MG1305.mbin.15_00234,VMGC
MG1305.mbin.15_00279,VMGC
MG1305.mbin.15_00442,Mixed
MG1305.mbin.15_00483,VMGC
MG1305.mbin.15_00556,VMGC
MG1305.mbin.15_00649,Mixed
MG1314.sbin.1_00017,Mixed
MG1314.sbin.1_00019,Mixed
MG1314.sbin.1_00110,VMGC
MG1314.sbin.1_00182,Mixed
MG1314.sbin.1_00267,VMGC
MG1314.sbin.1_00450,VMGC
MG1314.sbin.1_00552,Mixed
MG1314.sbin.1_00639,VMGC
MG1314.sbin.1_00642,VMGC
MG1314.sbin.1_00686,VMGC
MG1314.sbin.1_00687,VMGC
MG1314.sbin.1_00702,VMGC
MG1314.sbin.1_00736,VMGC
MG1314.sbin.1_00750,Mixed
MG1314.sbin.1_00781,VMGC
MG1314.sbin.1_00917,Mixed
MG1314.sbin.1_00918,VMGC
MG1314.sbin.1_00922,VMGC
MG1314.sbin.1_00925,VMGC
MG1314.sbin.1_00926,VMGC
MG1314.sbin.1_00929,VMGC
MG1314.sbin.1_00930,VMGC
MG1314.sbin.1_00931,VMGC
MG1314.sbin.1_00932,VMGC
MG1314.sbin.1_00934,VMGC
MG1317.mbin.11_00219,Mixed
MG1317.mbin.11_00252,VMGC
MG1317.mbin.11_00400,Mixed
MG1317.mbin.11_00422,Mixed
MG1317.mbin.11_00429,VMGC
MG1317.mbin.11_00555,Mixed
MG1317.mbin.11_00993,VMGC
MG1317.mbin.11_01050,VMGC
MG1323.mbin.14_00136,VMGC
MG1323.mbin.14_00233,VMGC
MG1323.mbin.14_00401,Mixed
MG1323.mbin.14_00487,Mixed
MG1323.mbin.14_00742,VMGC
MG1323.mbin.14_00746,VMGC
MG1328.mbin.9_00043,VMGC
MG1328.mbin.9_00428,VMGC
MG1329.mbin.20_00186,Mixed
MG1329.mbin.20_00499,VMGC
MG1329.mbin.20_00500,VMGC
MG1329.mbin.20_00501,VMGC
MG1329.mbin.20_00502,VMGC
MG1329.mbin.20_00503,VMGC
MG1329.mbin.20_00504,VMGC
MG1329.mbin.20_00506,VMGC
MG1329.mbin.20_00507,VMGC
MG1329.mbin.20_00575,VMGC
MG1329.mbin.20_00593,Mixed
MG1329.mbin.20_00650,VMGC
MG133.mbin.9_00001,VMGC
MG133.mbin.9_00014,VMGC
MG133.mbin.9_00020,VMGC
MG133.mbin.9_00035,Mixed
MG133.mbin.9_00263,Mixed
MG133.mbin.9_00332,Mixed
MG133.mbin.9_00457,Mixed
MG133.mbin.9_00849,VMGC
MG133.mbin.9_00850,VMGC
MG1331.mbin.24_00077,VMGC
MG1331.mbin.24_00269,VMGC
MG1331.mbin.24_00381,VMGC
MG1331.mbin.24_00422,VMGC
MG1331.mbin.24_00551,VMGC
MG1331.mbin.24_00709,Mixed
MG1332.mbin.5_00009,Mixed
MG1332.mbin.5_00260,VMGC
MG1332.mbin.5_00261,VMGC
MG1332.mbin.5_00289,VMGC
MG1332.mbin.5_00407,VMGC
MG1332.mbin.5_00453,VMGC
MG1332.mbin.5_00849,VMGC
MG1348.sbin.2_00248,VMGC
MG1348.sbin.2_00950,Mixed
MG1348.sbin.2_01076,VMGC
MG1348.sbin.2_01079,Mixed
MG1348.sbin.2_01084,Mixed
MG1348.sbin.2_01090,Mixed
MG1348.sbin.2_01094,Mixed
MG1348.sbin.2_01095,Mixed
MG1348.sbin.2_01113,Mixed
MG1348.sbin.2_01121,Mixed
MG1348.sbin.2_01123,VMGC
MG1348.sbin.2_01124,Mixed
MG1348.sbin.2_01125,VMGC
MG1348.sbin.2_01128,VMGC
MG135.mbin.3_00095,VMGC
MG135.mbin.3_00112,VMGC
MG135.mbin.3_00181,VMGC
MG135.mbin.3_00183,VMGC
MG135.mbin.3_00217,VMGC
MG135.mbin.3_00256,VMGC
MG135.mbin.3_00335,VMGC
MG135.mbin.3_00442,VMGC
MG135.mbin.3_00576,Mixed
MG135.mbin.3_00745,VMGC
MG135.mbin.3_00780,VMGC
MG135.mbin.3_00798,VMGC
MG135.mbin.3_00820,VMGC
MG135.mbin.3_00861,VMGC
MG135.mbin.3_00864,VMGC
MG135.mbin.3_00896,VMGC
