centroid_90,classification
MG1185.sbin.14_00674,VMGC
MG1185.sbin.14_00675,VMGC
MG1185.sbin.14_00830,Mixed
MG1185.sbin.14_00902,VMGC
MG1185.sbin.14_00904,VMGC
MG1185.sbin.14_00905,VMGC
MG1187.mbin.1_00118,VMGC
MG1187.mbin.1_00325,Mixed
MG1187.mbin.1_01012,Mixed
MG1189.sbin.2_00510,VMGC
MG1189.sbin.2_01031,Mixed
MG119.mbin.6_00587,VMGC
MG119.mbin.6_00588,VMGC
MG119.mbin.6_01161,VMGC
MG1190.mbin.4_00406,VMGC
MG1190.mbin.4_00407,VMGC
MG1190.mbin.4_00409,VMGC
MG1190.mbin.4_00411,VMGC
MG1190.mbin.4_00413,VMGC
MG1194.sbin.2_00447,VMGC
MG1194.sbin.2_00450,Mixed
MG1195.mbin.27_00628,VMGC
MG1195.mbin.27_01128,Mixed
MG1198.mbin.7_00049,VMGC
MG1198.mbin.7_00213,VMGC
MG1198.mbin.7_00214,VMGC
MG1198.mbin.7_00215,VMGC
MG1198.mbin.7_00216,Mixed
MG12.mbin.1_00588,VMGC
MG12.mbin.1_00702,VMGC
MG1204.mbin.10_00054,Mixed
MG1204.mbin.10_00078,VMGC
MG1204.mbin.10_00132,Mixed
MG1204.mbin.10_00350,VMGC
MG1204.mbin.10_00403,VMGC
MG1204.mbin.10_00760,VMGC
MG1205.mbin.11_00349,VMGC
MG1205.mbin.11_00975,VMGC
MG1206.mbin.21_00075,VMGC
MG1206.mbin.21_00090,Mixed
MG1206.mbin.21_00144,VMGC
MG1206.mbin.21_00509,VMGC
MG1208.mbin.10_00110,VMGC
MG1208.mbin.10_00529,VMGC
MG1208.mbin.10_01009,VMGC
MG1210.sbin.5_00013,VMGC
MG1210.sbin.5_00047,Mixed
MG1210.sbin.5_00232,VMGC
MG1211.mbin.2_00203,VMGC
MG1211.mbin.2_00676,VMGC
MG1211.mbin.2_00767,Mixed
MG1212.mbin.4_00473,Mixed
MG1213.sbin.5_00002,Mixed
MG1214.mbin.12_00219,Mixed
MG1214.mbin.12_00798,VMGC
MG1214.mbin.12_01090,Mixed
MG1215.mbin.3_00045,VMGC
MG1215.mbin.3_00046,VMGC
MG1215.mbin.3_00162,VMGC
MG1215.mbin.3_00313,VMGC
MG1215.mbin.3_00314,VMGC
MG1215.mbin.3_00315,VMGC
MG1216.mbin.5_00292,VMGC
MG1219.mbin.8_00612,VMGC
MG122.mbin.3_00754,Mixed
MG122.mbin.3_00778,VMGC
MG1220.mbin.3_00254,Mixed
MG1221.mbin.2_00471,Mixed
MG1223.mbin.18_00445,VMGC
MG1223.mbin.18_00446,VMGC
MG1223.mbin.18_00447,VMGC
MG1223.mbin.18_00448,VMGC
MG1223.mbin.18_00449,VMGC
MG1223.mbin.18_00450,VMGC
MG1223.mbin.18_00452,VMGC
MG1223.mbin.18_00453,VMGC
MG1223.mbin.18_00454,VMGC
MG1223.mbin.18_00455,VMGC
MG1223.mbin.18_00456,VMGC
MG1223.mbin.18_00457,VMGC
MG1223.mbin.18_00458,VMGC
MG1223.mbin.18_00459,VMGC
MG1223.mbin.18_00497,Mixed
MG1225.mbin.6_00090,Mixed
MG1225.mbin.6_00974,Mixed
MG1226.mbin.10_00130,VMGC
MG1226.mbin.10_00202,Mixed
MG1226.mbin.10_00314,VMGC
MG1226.mbin.10_00784,VMGC
MG1226.mbin.10_00870,VMGC
MG1232.mbin.4_00312,VMGC
MG1232.mbin.4_00542,VMGC
MG1232.mbin.4_00722,Mixed
MG1233.mbin.18_00025,Mixed
MG1234.mbin.2_00124,VMGC
MG1234.mbin.2_00150,Mixed
MG1234.mbin.2_00532,VMGC
MG1234.mbin.2_00792,VMGC
MG1234.mbin.2_00934,VMGC
MG1236.mbin.1_00568,VMGC
MG1236.mbin.1_00704,VMGC
MG1238.mbin.3_00036,VMGC
MG1238.mbin.3_00136,VMGC
MG1238.mbin.3_00749,VMGC
MG1238.mbin.3_00750,VMGC
MG1238.mbin.3_00880,VMGC
MG1238.mbin.3_00969,VMGC
MG1239.mbin.17_00751,VMGC
MG1241.mbin.2_00121,Mixed
MG1244.mbin.25_00002,VMGC
MG1244.mbin.25_00271,VMGC
MG1244.mbin.25_00272,VMGC
MG1244.mbin.25_00273,VMGC
MG1244.mbin.25_00675,VMGC
MG1244.mbin.25_00676,VMGC
MG1244.mbin.25_00677,VMGC
MG1244.mbin.25_00719,VMGC
MG1245.mbin.17_00013,Mixed
MG1245.mbin.17_00014,Mixed
MG1246.sbin.30_00586,VMGC
MG1246.sbin.30_01090,VMGC
MG1246.sbin.30_01091,VMGC
MG1247.sbin.10_00030,VMGC
MG1249.mbin.10_00013,Mixed
MG1249.mbin.10_00190,VMGC
MG1249.mbin.10_00581,Mixed
MG1249.mbin.10_00822,VMGC
MG1249.mbin.10_00881,VMGC
MG125.mbin.3_01146,Mixed
MG1251.mbin.2_00001,VMGC
MG1252.mbin.24_00685,VMGC
MG1252.mbin.24_00686,VMGC
MG1252.mbin.24_00687,VMGC
MG1252.mbin.24_00688,VMGC
MG1253.sbin.2_00032,Mixed
MG1256.mbin.20_00861,VMGC
MG1257.mbin.28_00226,VMGC
MG1257.mbin.28_00679,Mixed
MG1257.mbin.28_00750,Mixed
MG1259.sbin.5_00479,VMGC
MG1259.sbin.5_00486,VMGC
MG1259.sbin.5_00487,VMGC
MG1259.sbin.5_00602,VMGC
MG126.mbin.14_01048,VMGC
MG126.mbin.14_01052,Mixed
MG1265.mbin.5_00416,VMGC
MG1265.mbin.5_00865,Mixed
MG1271.sbin.11_00663,VMGC
MG1271.sbin.11_00836,VMGC
MG1272.mbin.29_00268,Mixed
MG1275.mbin.2_00096,VMGC
MG1276.mbin.15_00067,VMGC
MG1276.mbin.15_00128,Mixed
MG1276.mbin.15_00976,VMGC
MG1279.mbin.12_00181,VMGC
MG1279.mbin.12_00357,Mixed
MG1279.mbin.12_00438,VMGC
MG1282.sbin.4_00165,VMGC
MG1284.mbin.1_00368,VMGC
MG1285.mbin.3_00194,VMGC
MG1292.mbin.6_00036,Mixed
MG1292.mbin.6_00203,VMGC
MG1292.mbin.6_00204,VMGC
MG1292.mbin.6_00295,Mixed
MG1292.mbin.6_00585,VMGC
MG1292.mbin.6_00807,VMGC
MG1292.mbin.6_00847,Mixed
MG1295.mbin.1_00218,VMGC
MG1295.mbin.1_00929,VMGC
MG1296.mbin.2_00416,VMGC
MG1296.mbin.2_00417,VMGC
MG1296.mbin.2_01226,VMGC
MG1299.sbin.5_00191,VMGC
MG1299.sbin.5_00987,VMGC
MG1300.mbin.24_00194,VMGC
MG1300.mbin.24_00208,VMGC
MG1300.mbin.24_00209,VMGC
MG1300.mbin.24_00210,VMGC
MG1300.mbin.24_00231,VMGC
MG1300.mbin.24_00232,VMGC
MG1300.mbin.24_00233,VMGC
MG1300.mbin.24_00234,VMGC
MG1300.mbin.24_00335,VMGC
MG1300.mbin.24_00400,VMGC
MG1300.mbin.24_00662,VMGC
MG1300.mbin.24_00669,Mixed
MG1300.mbin.24_00886,VMGC
MG1300.mbin.24_00887,VMGC
MG1300.mbin.24_00921,VMGC
MG1300.mbin.24_00922,VMGC
MG1300.mbin.24_00979,Mixed
MG1300.mbin.24_00998,VMGC
MG1300.mbin.24_01006,VMGC
MG1301.mbin.5_00287,VMGC
MG1302.mbin.26_00811,Mixed
MG1306.mbin.5_00489,Mixed
MG1306.mbin.5_00490,VMGC
MG1306.mbin.5_00936,Mixed
MG1306.mbin.5_01075,Mixed
MG1306.mbin.5_01090,Mixed
MG1307.sbin.10_00250,VMGC
MG1307.sbin.10_00251,VMGC
MG1307.sbin.10_00252,VMGC
MG1307.sbin.10_00253,VMGC
MG1307.sbin.10_00300,VMGC
MG1307.sbin.10_00301,VMGC
MG1307.sbin.10_00382,VMGC
MG1307.sbin.10_00383,VMGC
MG1307.sbin.10_00570,VMGC
MG1307.sbin.10_00954,VMGC
MG131.mbin.9_00360,VMGC
MG131.mbin.9_01002,Mixed
MG131.mbin.9_01142,Mixed
MG1314.mbin.2_00752,Mixed
MG1314.mbin.2_01010,Mixed
MG1316.mbin.8_00070,VMGC
MG1318.sbin.5_00001,VMGC
MG1318.sbin.5_00002,VMGC
MG1318.sbin.5_00003,VMGC
MG1318.sbin.5_00004,VMGC
MG1318.sbin.5_00005,VMGC
MG1318.sbin.5_00006,VMGC
MG1329.mbin.10_00104,VMGC
MG1329.mbin.10_00675,VMGC
MG1329.mbin.10_00765,VMGC
MG1329.mbin.10_01006,VMGC
MG1329.mbin.10_01007,VMGC
MG1329.mbin.10_01008,VMGC
MG1329.mbin.10_01009,VMGC
MG1329.mbin.10_01010,VMGC
MG1329.mbin.10_01011,VMGC
MG1329.mbin.10_01012,VMGC
MG1329.mbin.10_01013,VMGC
MG1329.mbin.10_01014,VMGC
MG1329.mbin.10_01015,VMGC
MG1329.mbin.10_01016,VMGC
MG1329.mbin.10_01017,VMGC
MG1329.mbin.10_01018,VMGC
MG1329.mbin.10_01019,VMGC
MG1329.mbin.10_01020,VMGC
MG1329.mbin.10_01021,VMGC
MG1329.mbin.10_01022,VMGC
MG1329.mbin.10_01023,VMGC
MG1329.mbin.10_01024,VMGC
MG1329.mbin.10_01025,VMGC
MG1329.mbin.10_01026,VMGC
MG1329.mbin.10_01027,VMGC
MG1329.mbin.10_01028,VMGC
MG1329.mbin.10_01029,VMGC
MG1329.mbin.10_01030,VMGC
MG1329.mbin.10_01031,VMGC
MG1329.mbin.10_01032,VMGC
MG1329.mbin.10_01033,VMGC
MG1329.mbin.10_01034,VMGC
MG1329.mbin.10_01035,VMGC
MG1329.mbin.10_01036,VMGC
MG1329.mbin.10_01037,VMGC
MG1329.mbin.10_01038,VMGC
MG1329.mbin.10_01039,VMGC
MG1329.mbin.10_01040,VMGC
MG1329.mbin.10_01041,VMGC
MG1329.mbin.10_01042,VMGC
MG1329.mbin.10_01043,VMGC
MG1329.mbin.10_01044,VMGC
MG1329.mbin.10_01045,VMGC
MG1329.mbin.10_01046,VMGC
MG1329.mbin.10_01047,VMGC
MG1329.mbin.10_01048,VMGC
MG1329.mbin.10_01049,VMGC
MG1329.mbin.10_01050,VMGC
MG1329.mbin.10_01051,VMGC
MG1329.mbin.10_01052,VMGC
MG1329.mbin.10_01053,VMGC
MG1329.mbin.10_01055,VMGC
MG1329.mbin.10_01056,VMGC
MG1329.mbin.10_01057,VMGC
MG1329.mbin.10_01058,VMGC
MG1329.mbin.10_01059,VMGC
MG1329.mbin.10_01060,VMGC
MG1329.mbin.10_01061,VMGC
MG1329.mbin.10_01062,VMGC
MG1329.mbin.10_01063,VMGC
MG1329.mbin.10_01064,VMGC
MG1329.mbin.10_01065,VMGC
MG1329.mbin.10_01066,VMGC
MG1329.mbin.10_01067,VMGC
MG1330.sbin.24_00357,VMGC
MG1330.sbin.24_00708,VMGC
MG1330.sbin.24_00765,VMGC
MG1330.sbin.24_00796,Mixed
MG1330.sbin.24_00802,Mixed
MG1330.sbin.24_00820,Mixed
MG1330.sbin.24_01183,VMGC
MG1330.sbin.24_01184,VMGC
MG1330.sbin.24_01185,VMGC
MG1330.sbin.24_01186,VMGC
MG1330.sbin.24_01187,VMGC
MG1330.sbin.24_01188,VMGC
MG1333.mbin.22_00632,VMGC
MG1333.mbin.22_00943,VMGC
MG1333.mbin.22_00944,VMGC
MG1333.mbin.22_00945,VMGC
MG1333.mbin.22_00946,VMGC
MG1333.sbin.3_00424,VMGC
MG1333.sbin.3_00425,VMGC
MG1333.sbin.3_00426,VMGC
MG1336.mbin.7_00240,VMGC
MG1336.mbin.7_00639,VMGC
MG1336.mbin.7_00640,VMGC
MG1336.mbin.7_00641,VMGC
MG1336.mbin.7_01211,VMGC
MG1336.mbin.7_01224,VMGC
MG1336.mbin.7_01225,VMGC
MG1336.mbin.7_01226,VMGC
MG1336.mbin.7_01228,VMGC
MG1336.mbin.7_01229,Mixed
MG1336.mbin.7_01230,VMGC
MG1336.mbin.7_01231,VMGC
MG1338.mbin.63_00041,VMGC
MG1338.mbin.63_00289,VMGC
MG1338.mbin.63_00734,VMGC
MG1338.mbin.63_01111,VMGC
MG1338.mbin.63_01114,VMGC
MG1338.mbin.63_01115,VMGC
MG1338.mbin.63_01116,VMGC
MG1338.mbin.63_01117,VMGC
MG1338.mbin.63_01118,VMGC
MG1338.mbin.63_01119,VMGC
MG1338.mbin.63_01120,VMGC
MG1340.mbin.8_00310,VMGC
MG1340.mbin.8_01032,VMGC
MG1343.mbin.2_00042,Mixed
MG1343.mbin.2_00259,Mixed
MG1343.mbin.2_01139,VMGC
MG1346.mbin.3_00173,Mixed
MG1346.mbin.3_00728,Mixed
MG1348.sbin.3_00001,VMGC
MG1348.sbin.3_00002,VMGC
MG1348.sbin.3_00004,VMGC
MG1348.sbin.3_00005,VMGC
MG1348.sbin.3_00006,VMGC
MG1348.sbin.3_00018,VMGC
MG1348.sbin.3_00019,VMGC
MG1348.sbin.3_00021,VMGC
MG1348.sbin.3_00022,VMGC
MG1348.sbin.3_00073,VMGC
MG1348.sbin.3_00074,VMGC
MG1348.sbin.3_00124,VMGC
MG1348.sbin.3_00125,VMGC
MG1348.sbin.3_00127,VMGC
MG1348.sbin.3_00128,VMGC
MG1348.sbin.3_00129,VMGC
MG1348.sbin.3_00130,VMGC
MG1348.sbin.3_00183,VMGC
MG1348.sbin.3_00184,VMGC
MG1348.sbin.3_00187,VMGC
MG1348.sbin.3_00188,VMGC
MG1348.sbin.3_00194,VMGC
MG1348.sbin.3_00204,VMGC
MG1348.sbin.3_00205,VMGC
MG1348.sbin.3_00219,VMGC
MG1348.sbin.3_00224,VMGC
MG1348.sbin.3_00225,VMGC
MG1348.sbin.3_00283,VMGC
MG1348.sbin.3_00284,VMGC
MG1348.sbin.3_00309,VMGC
MG1348.sbin.3_00310,VMGC
MG1348.sbin.3_00311,VMGC
MG1348.sbin.3_00313,VMGC
MG1348.sbin.3_00316,VMGC
MG1348.sbin.3_00327,VMGC
MG1348.sbin.3_00328,VMGC
MG1348.sbin.3_00336,VMGC
MG1348.sbin.3_00337,VMGC
MG1348.sbin.3_00390,VMGC
MG1348.sbin.3_00391,VMGC
MG1348.sbin.3_00400,VMGC
MG1348.sbin.3_00401,VMGC
MG1348.sbin.3_00427,VMGC
MG1348.sbin.3_00429,VMGC
MG1348.sbin.3_00430,VMGC
MG1348.sbin.3_00438,VMGC
MG1348.sbin.3_00439,VMGC
MG1348.sbin.3_00491,VMGC
MG1348.sbin.3_00492,VMGC
MG1348.sbin.3_00529,VMGC
MG1348.sbin.3_00530,VMGC
MG1348.sbin.3_00531,VMGC
MG1348.sbin.3_00547,VMGC
MG1348.sbin.3_00549,VMGC
MG1348.sbin.3_00550,VMGC
MG1348.sbin.3_00580,VMGC
MG1348.sbin.3_00581,VMGC
MG1348.sbin.3_00582,VMGC
MG1348.sbin.3_00583,VMGC
MG1348.sbin.3_00585,VMGC
MG1348.sbin.3_00618,VMGC
MG1348.sbin.3_00620,VMGC
MG1348.sbin.3_00621,VMGC
MG1348.sbin.3_00643,VMGC
MG1348.sbin.3_00653,VMGC
MG1348.sbin.3_00654,VMGC
MG1348.sbin.3_00655,VMGC
MG1348.sbin.3_00659,VMGC
MG1348.sbin.3_00660,VMGC
MG1348.sbin.3_00661,VMGC
MG1348.sbin.3_00662,VMGC
MG1348.sbin.3_00663,VMGC
MG1348.sbin.3_00664,VMGC
MG1348.sbin.3_00665,VMGC
MG1348.sbin.3_00666,VMGC
MG1348.sbin.3_00719,VMGC
MG1348.sbin.3_00720,VMGC
MG1348.sbin.3_00721,VMGC
MG1348.sbin.3_00722,VMGC
MG1348.sbin.3_00723,VMGC
MG1348.sbin.3_00764,VMGC
MG1348.sbin.3_00765,VMGC
MG1348.sbin.3_00766,VMGC
MG1348.sbin.3_00784,VMGC
MG1348.sbin.3_00791,VMGC
MG1348.sbin.3_00897,VMGC
MG1348.sbin.3_00919,VMGC
MG1348.sbin.3_00920,VMGC
MG1348.sbin.3_00964,VMGC
MG1348.sbin.3_00965,VMGC
MG1348.sbin.3_00979,VMGC
MG1348.sbin.3_00980,VMGC
MG1348.sbin.3_00981,VMGC
MG1348.sbin.3_00982,VMGC
MG1348.sbin.3_01002,VMGC
MG1348.sbin.3_01003,VMGC
MG1348.sbin.3_01091,VMGC
MG1348.sbin.3_01108,VMGC
MG1348.sbin.3_01109,VMGC
MG1348.sbin.3_01110,VMGC
MG1348.sbin.3_01111,VMGC
MG1348.sbin.3_01112,VMGC
MG1348.sbin.3_01113,VMGC
MG1348.sbin.3_01187,VMGC
MG1348.sbin.3_01188,VMGC
MG1348.sbin.3_01189,VMGC
MG1348.sbin.3_01190,VMGC
MG1348.sbin.3_01191,VMGC
MG1348.sbin.3_01193,VMGC
MG1348.sbin.3_01194,VMGC
MG1348.sbin.3_01195,VMGC
MG1348.sbin.3_01196,VMGC
MG1348.sbin.3_01229,Mixed
MG1348.sbin.3_01233,VMGC
MG1348.sbin.3_01236,VMGC
MG1348.sbin.3_01237,VMGC
MG1348.sbin.3_01257,Mixed
MG1349.mbin.3_00421,Mixed
MG1350.mbin.1_00199,VMGC
MG1350.mbin.1_00587,Mixed
MG1351.mbin.2_00223,VMGC
MG1353.mbin.1_00069,VMGC
MG1353.mbin.1_01135,VMGC
MG1353.mbin.1_01136,VMGC
MG1353.mbin.1_01137,VMGC
MG1353.mbin.1_01138,VMGC
MG1353.mbin.1_01140,VMGC
MG1353.mbin.1_01143,VMGC
MG1353.mbin.1_01144,VMGC
MG1353.mbin.1_01145,VMGC
MG1353.mbin.1_01146,VMGC
MG1353.mbin.1_01147,VMGC
MG1353.mbin.1_01204,VMGC
MG1354.mbin.27_00138,VMGC
MG1354.mbin.27_00139,VMGC
MG1354.mbin.27_00140,VMGC
MG1356.mbin.1_00199,Mixed
MG1356.mbin.1_00537,VMGC
MG1356.mbin.1_00642,VMGC
MG1356.mbin.1_00643,VMGC
MG1356.mbin.1_00644,VMGC
MG1356.mbin.1_00645,VMGC
MG1356.mbin.1_00646,VMGC
MG1356.mbin.1_00647,Mixed
MG1356.mbin.1_00648,VMGC
MG1356.mbin.1_00649,VMGC
MG1358.mbin.16_00695,Mixed
MG1359.sbin.2_00001,VMGC
MG1359.sbin.2_00002,VMGC
MG1359.sbin.2_00003,VMGC
MG1359.sbin.2_00445,VMGC
MG1359.sbin.2_00465,VMGC
MG1359.sbin.2_00466,VMGC
MG1359.sbin.2_00467,VMGC
MG1360.mbin.2_00063,VMGC
MG1360.mbin.2_00809,VMGC
MG1361.mbin.2_00437,VMGC
MG1361.mbin.2_00440,VMGC
MG1361.mbin.2_00441,VMGC
MG1361.mbin.2_00442,VMGC
MG1361.sbin.1_00004,VMGC
MG1361.sbin.1_00005,VMGC
MG1361.sbin.1_00011,VMGC
MG1361.sbin.1_00027,VMGC
MG1361.sbin.1_00028,VMGC
MG1361.sbin.1_00029,VMGC
MG1361.sbin.1_00030,VMGC
MG1361.sbin.1_00031,VMGC
MG1361.sbin.1_00032,VMGC
MG1361.sbin.1_00033,VMGC
MG1361.sbin.1_00557,VMGC
MG1361.sbin.1_00926,VMGC
MG1361.sbin.1_00927,VMGC
MG1361.sbin.1_00928,VMGC
MG1361.sbin.1_00929,VMGC
MG1361.sbin.1_00930,VMGC
MG1361.sbin.1_00931,VMGC
MG1361.sbin.1_00932,VMGC
MG1361.sbin.1_00934,VMGC
MG1361.sbin.1_00936,VMGC
MG1363.mbin.13_00392,Mixed
MG1363.mbin.13_00887,VMGC
MG1364.mbin.5_00373,Mixed
MG1366.mbin.1_00007,VMGC
MG1367.mbin.4_00108,Mixed
MG1367.mbin.4_00748,Mixed
MG1367.sbin.7_00001,VMGC
MG1367.sbin.7_00004,VMGC
MG1367.sbin.7_00295,VMGC
MG1367.sbin.7_00296,VMGC
MG1367.sbin.7_00297,VMGC
MG1367.sbin.7_00298,VMGC
MG1367.sbin.7_00629,VMGC
MG1367.sbin.7_00630,VMGC
MG1368.sbin.3_00363,VMGC
MG1368.sbin.3_00399,Mixed
MG1368.sbin.3_00704,VMGC
MG1368.sbin.3_00705,VMGC
MG1368.sbin.3_00706,VMGC
MG1383.mbin.2_00675,Mixed
MG1383.sbin.3_00457,VMGC
MG1384.sbin.2_00014,VMGC
MG1384.sbin.2_00041,VMGC
MG1384.sbin.2_00042,VMGC
MG1384.sbin.2_00043,VMGC
MG1384.sbin.2_00044,VMGC
MG1384.sbin.2_00045,VMGC
MG1384.sbin.2_00046,VMGC
MG1384.sbin.2_00047,VMGC
MG1384.sbin.2_00048,VMGC
MG1384.sbin.2_00049,VMGC
MG1384.sbin.2_00199,VMGC
MG1384.sbin.2_00201,VMGC
MG1384.sbin.2_00202,VMGC
MG1384.sbin.2_00228,VMGC
MG1384.sbin.2_00229,VMGC
MG1384.sbin.2_00230,VMGC
MG1384.sbin.2_00231,VMGC
MG1384.sbin.2_00232,VMGC
MG1384.sbin.2_00267,VMGC
MG1384.sbin.2_00269,VMGC
MG1384.sbin.2_00377,VMGC
MG1384.sbin.2_00379,VMGC
MG1384.sbin.2_00380,VMGC
MG1384.sbin.2_00427,VMGC
MG1384.sbin.2_00428,VMGC
MG1384.sbin.2_00429,VMGC
MG1384.sbin.2_00430,VMGC
MG1384.sbin.2_00431,VMGC
MG1384.sbin.2_00432,VMGC
MG1384.sbin.2_00433,VMGC
MG1384.sbin.2_00434,VMGC
MG1384.sbin.2_00493,VMGC
MG1384.sbin.2_00773,VMGC
MG1387.mbin.3_00134,VMGC
MG139.sbin.3_00257,VMGC
MG1423.mbin.1_00469,Mixed
MG1427.sbin.3_00022,VMGC
MG1427.sbin.3_00024,VMGC
MG1427.sbin.3_00077,VMGC
MG1427.sbin.3_00078,VMGC
MG1427.sbin.3_00079,VMGC
MG1427.sbin.3_00080,VMGC
MG1431.mbin.1_00665,Mixed
MG144.mbin.1_00143,VMGC
MG144.mbin.1_00240,Mixed
MG1446.mbin.1_00170,VMGC
MG146.sbin.2_00002,VMGC
MG146.sbin.2_00521,VMGC
MG1502.mbin.1_00364,VMGC
MG1502.mbin.1_00646,Mixed
MG1504.sbin.2_00183,Mixed
MG1504.sbin.2_00602,Mixed
MG1505.sbin.3_00447,VMGC
MG1505.sbin.3_00485,Mixed
MG1505.sbin.3_00586,Mixed
MG1505.sbin.3_00719,VMGC
MG1505.sbin.3_00725,VMGC
MG1505.sbin.3_00771,VMGC
MG1505.sbin.3_00807,Mixed
MG1508.sbin.1_00700,VMGC
MG1508.sbin.1_00877,VMGC
MG1509.sbin.1_00087,Mixed
MG1511.sbin.1_00214,Mixed
MG1511.sbin.1_00216,Mixed
MG1512.sbin.1_00847,Mixed
MG1513.sbin.1_00557,VMGC
MG1513.sbin.1_00558,VMGC
MG1513.sbin.1_00559,VMGC
MG1513.sbin.1_00560,VMGC
MG1513.sbin.1_00561,VMGC
MG1513.sbin.1_00562,VMGC
MG1513.sbin.1_00968,VMGC
MG1513.sbin.1_00969,VMGC
MG1513.sbin.1_00970,VMGC
MG1513.sbin.1_00971,VMGC
MG1513.sbin.1_00972,VMGC
MG1515.sbin.1_00053,Mixed
MG1515.sbin.1_00110,Mixed
MG152.sbin.1_00054,VMGC
MG157.mbin.3_00380,VMGC
MG157.mbin.3_00680,VMGC
MG157.mbin.3_00683,VMGC
MG158.sbin.17_00094,VMGC
MG158.sbin.17_00095,VMGC
MG158.sbin.17_00096,VMGC
MG158.sbin.17_00097,VMGC
MG158.sbin.17_00098,VMGC
MG158.sbin.17_00099,VMGC
MG158.sbin.17_00172,VMGC
MG158.sbin.17_00173,VMGC
MG158.sbin.17_00174,VMGC
MG158.sbin.17_00175,VMGC
MG158.sbin.17_00177,VMGC
MG158.sbin.17_00178,VMGC
MG158.sbin.17_00179,VMGC
MG158.sbin.17_00182,VMGC
MG158.sbin.17_00183,VMGC
MG158.sbin.17_00502,VMGC
MG158.sbin.17_00583,VMGC
MG158.sbin.17_00587,VMGC
MG158.sbin.17_00593,VMGC
MG158.sbin.17_00850,VMGC
MG158.sbin.17_00853,VMGC
MG158.sbin.17_01002,VMGC
MG158.sbin.17_01003,VMGC
MG158.sbin.17_01004,VMGC
MG158.sbin.17_01005,VMGC
MG158.sbin.17_01006,VMGC
MG158.sbin.17_01007,VMGC
MG158.sbin.17_01257,Mixed
MG158.sbin.17_01347,VMGC
MG158.sbin.17_01350,VMGC
MG161.mbin.1_00631,Mixed
MG162.mbin.14_00023,VMGC
MG162.mbin.14_00895,VMGC
MG162.mbin.14_00902,VMGC
MG162.sbin.18_00158,VMGC
MG162.sbin.18_00168,VMGC
MG162.sbin.18_00169,VMGC
MG162.sbin.18_00170,VMGC
MG162.sbin.18_00171,VMGC
MG162.sbin.18_00172,VMGC
MG17.mbin.14_00413,Mixed
MG17.mbin.14_00481,VMGC
MG17.mbin.14_00484,VMGC
MG17.mbin.14_00865,VMGC
MG17.mbin.14_00930,VMGC
MG17.mbin.14_00931,VMGC
MG17.mbin.14_00934,VMGC
MG17.mbin.14_00935,VMGC
MG17.mbin.14_00957,VMGC
MG17.mbin.14_01214,VMGC
MG170.mbin.5_00052,VMGC
MG170.mbin.5_00053,VMGC
MG170.mbin.5_00055,VMGC
MG170.mbin.5_00603,VMGC
MG170.mbin.5_00604,VMGC
MG171.mbin.13_00343,Mixed
MG171.mbin.13_00452,VMGC
MG173.mbin.2_00149,VMGC
MG175.mbin.1_00948,Mixed
MG176.mbin.1_00927,Mixed
MG177.mbin.2_00059,VMGC
MG179.mbin.3_00805,VMGC
MG180.mbin.19_00187,Mixed
MG180.mbin.19_00348,VMGC
MG180.mbin.19_00419,Mixed
MG180.mbin.19_00776,VMGC
MG184.mbin.1_00093,VMGC
MG187.mbin.27_00275,VMGC
MG187.sbin.11_00234,VMGC
MG187.sbin.11_00235,VMGC
MG187.sbin.11_00236,VMGC
MG187.sbin.11_00237,VMGC
MG187.sbin.11_00238,VMGC
MG187.sbin.11_00239,VMGC
MG189.mbin.4_00140,Mixed
MG189.mbin.4_00166,Mixed
MG193.mbin.8_00572,VMGC
MG193.mbin.8_00573,VMGC
MG193.mbin.8_00644,VMGC
MG193.mbin.8_00647,VMGC
MG193.mbin.8_00675,VMGC
MG193.mbin.8_00998,VMGC
MG194.mbin.12_00298,VMGC
MG194.mbin.12_00705,VMGC
MG194.mbin.12_00754,VMGC
MG195.mbin.1_00610,Mixed
MG195.mbin.1_00612,VMGC
MG195.mbin.1_00613,VMGC
MG195.mbin.1_00614,VMGC
MG195.mbin.1_00615,VMGC
MG195.mbin.1_00616,VMGC
MG195.mbin.1_00617,VMGC
MG195.mbin.1_00618,VMGC
MG195.mbin.1_00619,VMGC
MG195.mbin.1_00620,VMGC
MG195.mbin.1_00787,VMGC
MG196.mbin.5_00307,Mixed
MG196.mbin.5_00850,Mixed
MG198.sbin.5_00221,Mixed
MG199.sbin.1_00494,VMGC
MG201.mbin.5_00017,VMGC
MG201.mbin.5_00222,VMGC
MG201.mbin.5_00769,VMGC
MG201.mbin.5_00770,VMGC
MG202.mbin.1_00417,Mixed
MG204.mbin.6_00876,Mixed
MG205.sbin.20_00137,VMGC
MG205.sbin.20_00138,VMGC
MG205.sbin.20_00139,VMGC
MG205.sbin.20_00140,VMGC
MG205.sbin.20_00141,VMGC
MG205.sbin.20_00142,VMGC
MG205.sbin.20_00143,VMGC
MG205.sbin.20_00144,VMGC
MG205.sbin.20_00324,Mixed
MG205.sbin.20_00328,VMGC
MG205.sbin.20_00415,VMGC
MG205.sbin.20_00416,VMGC
MG205.sbin.20_00568,Mixed
MG205.sbin.20_00659,VMGC
MG205.sbin.20_00660,VMGC
MG205.sbin.20_00661,VMGC
MG205.sbin.20_00814,Mixed
MG205.sbin.20_00953,VMGC
MG205.sbin.20_00954,VMGC
